am,lf,evalue
408295,TRINITY_DN34196_c0_g1,4e-68
410211,TRINITY_DN13702_c3_g1,0.0
552353,TRINITY_DN12755_c0_g1,3e-94
725047,TRINITY_DN9632_c0_g1,8e-49
102656337,TRINITY_DN14450_c0_g1,3e-128
408297,TRINITY_DN32261_c0_g1,7e-128
724908,TRINITY_DN12016_c0_g1,4e-05
410216,TRINITY_DN9593_c0_g1,0.0
552458,TRINITY_DN10788_c0_g2,0.0
410217,TRINITY_DN10134_c0_g1,0.0
410218,TRINITY_DN5983_c0_g1,1e-120
410219,TRINITY_DN18740_c0_g1,0.0
408298,TRINITY_DN1556_c0_g1,0.0
552522,TRINITY_DN10967_c0_g1,0.0
102655765,TRINITY_DN12380_c0_g1,1e-20
409361,TRINITY_DN12380_c0_g1,4e-134
409362,TRINITY_DN4638_c0_g1,0.0
100576945,TRINITY_DN4580_c0_g1,5e-15
552556,TRINITY_DN10973_c2_g1,9e-163
724321,TRINITY_DN36192_c0_g1,0.0
552688,TRINITY_DN1658_c0_g1,0.0
414027,TRINITY_DN14222_c0_g4,1e-120
724417,TRINITY_DN13536_c0_g2,0.0
409294,TRINITY_DN4614_c0_g1,1e-96
726364,TRINITY_DN10827_c0_g1,3e-134
411972,TRINITY_DN11979_c0_g1,0.0
409743,TRINITY_DN14107_c6_g1,0.0
551275,TRINITY_DN10952_c0_g1,0.0
409702,TRINITY_DN13018_c0_g1,0.0
727642,TRINITY_DN3100_c0_g1,3e-68
102654915,TRINITY_DN15891_c0_g1,1e-10
100578854,TRINITY_DN3021_c0_g2,3e-122
412976,TRINITY_DN37276_c0_g1,4e-155
412975,TRINITY_DN11503_c0_g2,0.0
552261,TRINITY_DN10636_c0_g1,9e-102
727648,TRINITY_DN8011_c0_g1,0.0
727650,TRINITY_DN9889_c0_g1,3e-112
727652,TRINITY_DN35618_c0_g1,3e-29
100578832,TRINITY_DN13216_c0_g1,3e-118
551579,TRINITY_DN8399_c0_g1,0.0
408278,TRINITY_DN5872_c0_g1,0.0
408277,TRINITY_DN27603_c0_g1,2e-47
410189,TRINITY_DN7540_c0_g1,0.0
413441,TRINITY_DN10970_c0_g1,0.0
408276,TRINITY_DN10351_c0_g1,0.0
410188,TRINITY_DN27626_c0_g1,0.0
410187,TRINITY_DN14143_c0_g1,0.0
100577127,TRINITY_DN14143_c0_g1,0.0
408275,TRINITY_DN13958_c0_g1,0.0
724334,TRINITY_DN15621_c0_g1,6e-12
725877,TRINITY_DN5746_c0_g2,2e-163
724408,TRINITY_DN9208_c0_g1,0.0
724453,TRINITY_DN13782_c1_g1,0.0
724494,TRINITY_DN9523_c0_g1,3e-92
410184,TRINITY_DN6620_c0_g1,0.0
100576130,TRINITY_DN6388_c0_g1,8e-46
551981,TRINITY_DN8183_c0_g1,4e-137
410183,TRINITY_DN12404_c0_g1,0.0
408273,TRINITY_DN23175_c0_g1,1e-100
724458,TRINITY_DN572_c0_g2,3e-07
100578780,TRINITY_DN7827_c0_g1,2e-07
724543,TRINITY_DN11348_c0_g1,3e-38
408272,TRINITY_DN12456_c0_g1,0.0
410179,TRINITY_DN13499_c0_g1,0.0
410179,TRINITY_DN13499_c0_g1,3e-65
100578719,TRINITY_DN4826_c0_g1,2e-31
410178,TRINITY_DN23125_c0_g1,0.0
408271,TRINITY_DN13191_c0_g1,0.0
408270,TRINITY_DN11348_c0_g1,1e-67
408269,TRINITY_DN11264_c0_g1,1e-102
551820,TRINITY_DN11264_c0_g1,1e-92
724909,TRINITY_DN13668_c1_g1,9e-144
100578404,TRINITY_DN14225_c4_g2,0.0
409460,TRINITY_DN7397_c0_g2,3e-174
725049,TRINITY_DN11260_c0_g1,5e-51
551682,TRINITY_DN12337_c0_g2,0.0
100577285,TRINITY_DN13473_c3_g1,4e-60
413758,TRINITY_DN10480_c0_g1,3e-128
100576837,TRINITY_DN12863_c3_g2,9e-33
411707,TRINITY_DN10250_c0_g1,0.0
409170,TRINITY_DN11597_c0_g2,0.0
727048,TRINITY_DN8494_c0_g1,1e-109
551435,TRINITY_DN8494_c0_g1,0.0
102653787,TRINITY_DN473_c0_g1,1e-21
412174,TRINITY_DN15303_c0_g1,3e-167
100578386,TRINITY_DN9745_c0_g1,2e-104
726237,TRINITY_DN14216_c1_g1,0.0
551586,TRINITY_DN8648_c0_g2,1e-72
100578466,TRINITY_DN7692_c0_g1,1e-79
551495,TRINITY_DN7059_c0_g1,1e-151
413547,TRINITY_DN12602_c1_g1,0.0
725286,TRINITY_DN6272_c0_g1,1e-141
551421,TRINITY_DN5261_c0_g1,0.0
100577870,TRINITY_DN13376_c2_g1,2e-144
410175,TRINITY_DN12625_c0_g1,1e-31
410175,TRINITY_DN12625_c0_g1,2e-05
727078,TRINITY_DN9563_c1_g4,1e-139
100578533,TRINITY_DN13118_c0_g1,6e-10
725461,TRINITY_DN3817_c0_g2,1e-90
100328599,TRINITY_DN13801_c0_g2,0.0
725539,TRINITY_DN11805_c0_g1,4e-105
725539,TRINITY_DN11805_c0_g1,4e-85
409486,TRINITY_DN10835_c1_g2,0.0
410177,TRINITY_DN12327_c0_g2,1e-95
102655141,TRINITY_DN12327_c0_g1,3e-148
408267,TRINITY_DN13252_c0_g2,0.0
409921,TRINITY_DN3973_c0_g1,8e-112
408265,TRINITY_DN13147_c0_g1,0.0
414025,TRINITY_DN8125_c0_g1,1e-125
100577504,TRINITY_DN8906_c0_g3,0.0
100577537,TRINITY_DN3811_c0_g1,2e-05
410288,TRINITY_DN13793_c0_g1,0.0
726780,TRINITY_DN13793_c0_g1,2e-157
408336,TRINITY_DN14007_c2_g2,0.0
410289,TRINITY_DN12244_c0_g1,0.0
410293,TRINITY_DN34632_c0_g1,6e-109
410291,TRINITY_DN857_c0_g2,0.0
410290,TRINITY_DN14233_c1_g1,0.0
100577651,TRINITY_DN14223_c0_g2,4e-46
100577651,TRINITY_DN14223_c0_g2,3e-15
100577693,TRINITY_DN14223_c0_g2,3e-45
726895,TRINITY_DN14233_c0_g2,2e-53
100576552,TRINITY_DN15737_c0_g1,2e-22
412236,TRINITY_DN12770_c0_g1,0.0
726923,TRINITY_DN34069_c0_g1,3e-71
409363,TRINITY_DN12033_c0_g1,0.0
409474,TRINITY_DN13830_c0_g1,0.0
726955,TRINITY_DN5334_c0_g1,5e-120
413309,TRINITY_DN2945_c1_g1,9e-87
409863,TRINITY_DN12003_c1_g1,4e-116
551838,TRINITY_DN8757_c0_g1,0.0
413310,TRINITY_DN14043_c1_g1,0.0
413311,TRINITY_DN6182_c0_g1,1e-119
102654282,TRINITY_DN10482_c0_g1,2e-36
411939,TRINITY_DN3801_c0_g1,0.0
102654369,TRINITY_DN36153_c0_g1,2e-113
102655759,TRINITY_DN10591_c0_g1,7e-90
100577250,TRINITY_DN10591_c0_g1,8e-60
550701,TRINITY_DN136_c0_g1,3e-152
724361,TRINITY_DN12354_c0_g1,0.0
551229,TRINITY_DN11352_c0_g1,0.0
551532,TRINITY_DN9483_c0_g1,3e-143
100577060,TRINITY_DN9016_c0_g1,1e-117
550656,TRINITY_DN11566_c0_g2,0.0
724799,TRINITY_DN10822_c0_g1,0.0
409569,TRINITY_DN13742_c0_g1,0.0
100577378,TRINITY_DN13742_c0_g1,0.0
413934,TRINITY_DN12965_c0_g3,0.0
724952,TRINITY_DN13208_c0_g1,0.0
410375,TRINITY_DN9058_c0_g2,0.0
725083,TRINITY_DN32550_c0_g1,0.0
409061,TRINITY_DN14322_c0_g1,0.0
727189,TRINITY_DN12839_c0_g1,2e-163
725750,TRINITY_DN12839_c0_g1,3e-61
725727,TRINITY_DN12339_c0_g1,2e-122
725687,TRINITY_DN13719_c0_g1,0.0
100578089,TRINITY_DN10733_c0_g1,3e-67
725614,TRINITY_DN13529_c0_g1,0.0
725565,TRINITY_DN11494_c0_g1,0.0
725580,TRINITY_DN11494_c0_g1,1e-38
100578739,TRINITY_DN31731_c0_g1,1e-11
552468,TRINITY_DN14163_c0_g1,4e-42
100578197,TRINITY_DN14163_c0_g1,0.0
413545,TRINITY_DN7477_c0_g1,0.0
727447,TRINITY_DN31830_c0_g1,2e-136
411888,TRINITY_DN8497_c0_g1,0.0
411889,TRINITY_DN8279_c0_g1,0.0
551795,TRINITY_DN12095_c0_g1,0.0
100576157,TRINITY_DN12850_c0_g1,6e-162
725194,TRINITY_DN12850_c0_g1,0.0
413053,TRINITY_DN11899_c0_g1,0.0
413054,TRINITY_DN11899_c0_g1,0.0
413054,TRINITY_DN11899_c0_g1,2e-46
100576380,TRINITY_DN297_c2_g1,2e-08
410376,TRINITY_DN9161_c0_g1,5e-74
408382,TRINITY_DN32550_c0_g1,0.0
551988,TRINITY_DN9058_c0_g2,0.0
100577809,TRINITY_DN769_c0_g1,6e-54
725390,TRINITY_DN11259_c0_g1,3e-133
408337,TRINITY_DN13936_c0_g1,0.0
410294,TRINITY_DN7155_c0_g1,3e-157
102654166,TRINITY_DN13332_c0_g1,7e-45
100576289,TRINITY_DN13779_c0_g3,2e-73
725923,TRINITY_DN11147_c0_g1,0.0
725923,TRINITY_DN11147_c0_g1,5e-151
725923,TRINITY_DN11147_c0_g1,3e-56
410298,TRINITY_DN9804_c0_g1,0.0
410297,TRINITY_DN7503_c0_g1,1e-161
410296,TRINITY_DN12860_c1_g1,0.0
408340,TRINITY_DN14237_c0_g11,0.0
410295,TRINITY_DN14237_c0_g22,2e-76
410299,TRINITY_DN10538_c0_g1,0.0
412840,TRINITY_DN34712_c0_g1,2e-81
412839,TRINITY_DN3711_c0_g1,0.0
413379,TRINITY_DN1394_c0_g1,2e-29
413380,TRINITY_DN1394_c0_g1,5e-25
726274,TRINITY_DN11215_c0_g1,7e-63
413894,TRINITY_DN11215_c0_g1,0.0
406121,TRINITY_DN11215_c0_g1,1e-56
406090,TRINITY_DN11215_c0_g1,1e-59
406133,TRINITY_DN11308_c0_g1,6e-44
406149,TRINITY_DN11308_c0_g1,5e-57
102654393,TRINITY_DN11215_c0_g1,2e-11
406091,TRINITY_DN11215_c0_g1,1e-54
409555,TRINITY_DN11308_c0_g1,7e-60
406067,TRINITY_DN11215_c0_g1,1e-67
409873,TRINITY_DN11215_c0_g1,2e-67
724153,TRINITY_DN23175_c0_g1,1e-88
100576406,TRINITY_DN13972_c0_g1,6e-14
724286,TRINITY_DN10253_c0_g2,4e-89
724335,TRINITY_DN38047_c0_g1,4e-38
413567,TRINITY_DN11794_c0_g2,3e-139
412108,TRINITY_DN23331_c0_g1,0.0
409348,TRINITY_DN13940_c1_g2,0.0
411943,TRINITY_DN5106_c0_g1,3e-170
551144,TRINITY_DN13166_c0_g1,0.0
412375,TRINITY_DN13108_c0_g1,3e-99
724769,TRINITY_DN8876_c0_g1,2e-63
413680,TRINITY_DN13410_c6_g1,0.0
551309,TRINITY_DN13818_c0_g1,0.0
724876,TRINITY_DN16709_c0_g1,1e-70
102656136,TRINITY_DN6226_c0_g1,3e-69
100578697,TRINITY_DN12473_c0_g2,1e-118
409124,TRINITY_DN8995_c0_g1,2e-130
551609,TRINITY_DN12360_c1_g1,3e-87
551609,TRINITY_DN12360_c1_g1,6e-12
413543,TRINITY_DN39737_c0_g1,4e-84
413543,TRINITY_DN39737_c0_g1,5e-26
413543,TRINITY_DN39737_c0_g1,2e-24
413543,TRINITY_DN39737_c0_g1,2e-22
413543,TRINITY_DN39737_c0_g1,7e-22
413543,TRINITY_DN39737_c0_g1,1e-19
413543,TRINITY_DN39737_c0_g1,6e-17
413543,TRINITY_DN39737_c0_g1,3e-15
413543,TRINITY_DN39737_c0_g1,2e-08
550973,TRINITY_DN2124_c0_g2,3e-127
409956,TRINITY_DN11997_c1_g3,1e-93
409534,TRINITY_DN11039_c0_g1,2e-175
100577771,TRINITY_DN7203_c0_g1,9e-05
551486,TRINITY_DN11576_c0_g1,0.0
727495,TRINITY_DN7702_c0_g1,0.0
727495,TRINITY_DN7702_c0_g1,7e-27
725274,TRINITY_DN9122_c1_g1,5e-76
409323,TRINITY_DN11980_c0_g1,0.0
725452,TRINITY_DN4985_c0_g1,3e-24
410301,TRINITY_DN11838_c0_g1,0.0
408342,TRINITY_DN8657_c0_g1,0.0
725581,TRINITY_DN13516_c0_g3,0.0
494522,TRINITY_DN9268_c0_g1,1e-22
725641,TRINITY_DN8586_c0_g1,1e-58
100578246,TRINITY_DN6984_c0_g1,0.0
725688,TRINITY_DN12515_c1_g1,8e-36
409861,TRINITY_DN12027_c0_g3,1e-107
551425,TRINITY_DN12533_c0_g1,0.0
551391,TRINITY_DN11835_c0_g2,0.0
408343,TRINITY_DN16352_c0_g1,4e-80
102654395,TRINITY_DN8979_c0_g1,2e-102
102654395,TRINITY_DN8979_c0_g1,4e-19
102654395,TRINITY_DN8979_c0_g1,7e-07
102654395,TRINITY_DN8979_c0_g1,1e-06
102654395,TRINITY_DN8979_c0_g1,2e-06
725924,TRINITY_DN8134_c0_g1,3e-54
409622,TRINITY_DN12952_c0_g1,0.0
724397,TRINITY_DN12866_c0_g1,0.0
550987,TRINITY_DN8523_c0_g1,0.0
552480,TRINITY_DN8790_c0_g2,9e-148
102655030,TRINITY_DN6672_c1_g1,8e-28
413827,TRINITY_DN8015_c0_g1,0.0
552085,TRINITY_DN8071_c0_g1,0.0
552056,TRINITY_DN9159_c0_g1,0.0
412606,TRINITY_DN22996_c0_g1,2e-170
551379,TRINITY_DN12656_c0_g1,0.0
102655272,TRINITY_DN1312_c0_g2,4e-68
409470,TRINITY_DN13376_c2_g2,0.0
727502,TRINITY_DN10933_c0_g2,0.0
727236,TRINITY_DN10087_c0_g1,0.0
409136,TRINITY_DN3638_c0_g3,0.0
411796,TRINITY_DN10832_c0_g1,0.0
411795,TRINITY_DN11006_c0_g1,0.0
551162,TRINITY_DN10434_c0_g1,0.0
551114,TRINITY_DN8813_c0_g1,0.0
410304,TRINITY_DN11163_c1_g1,0.0
410304,TRINITY_DN11163_c1_g1,4e-10
412247,TRINITY_DN5052_c0_g1,3e-113
412972,TRINITY_DN13410_c5_g1,0.0
725084,TRINITY_DN13410_c5_g1,1e-134
412842,TRINITY_DN11413_c0_g1,0.0
724953,TRINITY_DN610_c0_g1,2e-80
552308,TRINITY_DN6643_c0_g2,3e-97
410118,TRINITY_DN14098_c0_g2,0.0
724841,TRINITY_DN9622_c1_g1,0.0
552367,TRINITY_DN15173_c0_g1,1e-93
412422,TRINITY_DN34152_c0_g1,2e-72
552313,TRINITY_DN5083_c0_g1,0.0
412215,TRINITY_DN2634_c0_g2,6e-139
411614,TRINITY_DN31731_c0_g1,1e-56
727037,TRINITY_DN13387_c0_g1,2e-47
727037,TRINITY_DN13387_c0_g1,7e-35
102654840,TRINITY_DN13387_c0_g1,3e-46
100576127,TRINITY_DN13387_c0_g1,4e-52
413723,TRINITY_DN13387_c0_g1,4e-40
551268,TRINITY_DN6967_c0_g1,7e-40
727193,TRINITY_DN10298_c0_g1,6e-76
102653702,TRINITY_DN13804_c4_g3,2e-83
551815,TRINITY_DN25016_c0_g1,0.0
409512,TRINITY_DN11861_c1_g1,2e-65
724896,TRINITY_DN10661_c0_g1,1e-79
411483,TRINITY_DN12706_c0_g1,0.0
413906,TRINITY_DN11524_c0_g1,0.0
412893,TRINITY_DN8820_c0_g5,0.0
412893,TRINITY_DN8820_c0_g5,4e-17
724336,TRINITY_DN11182_c0_g1,1e-128
550655,TRINITY_DN11152_c0_g1,0.0
100576392,TRINITY_DN28716_c0_g1,5e-14
412865,TRINITY_DN9191_c0_g1,0.0
412865,TRINITY_DN9191_c0_g1,3e-19
412865,TRINITY_DN9191_c0_g1,4e-15
409647,TRINITY_DN12506_c0_g1,0.0
412866,TRINITY_DN9567_c0_g1,0.0
410305,TRINITY_DN1529_c0_g2,7e-86
408345,TRINITY_DN10664_c1_g1,0.0
410306,TRINITY_DN3687_c0_g2,6e-132
551736,TRINITY_DN32356_c0_g1,4e-132
410307,TRINITY_DN12699_c0_g1,0.0
724954,TRINITY_DN6118_c0_g1,8e-47
408346,TRINITY_DN6118_c0_g1,1e-87
724997,TRINITY_DN2518_c0_g1,3e-61
408347,TRINITY_DN11868_c0_g2,0.0
410308,TRINITY_DN7180_c0_g1,3e-148
411364,TRINITY_DN12720_c0_g1,0.0
724322,TRINITY_DN732_c0_g1,9e-150
412832,TRINITY_DN13375_c1_g1,0.0
724179,TRINITY_DN13375_c1_g1,0.0
413833,TRINITY_DN5527_c0_g2,0.0
552535,TRINITY_DN9840_c0_g1,0.0
552535,TRINITY_DN9840_c0_g1,3e-15
413344,TRINITY_DN27373_c0_g1,0.0
413343,TRINITY_DN11525_c0_g1,1e-177
724288,TRINITY_DN11971_c0_g1,0.0
552588,TRINITY_DN13912_c1_g3,3e-136
413134,TRINITY_DN14607_c0_g1,0.0
413133,TRINITY_DN14306_c0_g1,2e-178
724501,TRINITY_DN12540_c0_g1,0.0
413816,TRINITY_DN32717_c0_g1,0.0
551560,TRINITY_DN12914_c0_g1,8e-180
406099,TRINITY_DN1993_c0_g1,2e-90
409385,TRINITY_DN7067_c0_g1,0.0
411769,TRINITY_DN14189_c3_g2,0.0
550794,TRINITY_DN23897_c0_g1,0.0
724770,TRINITY_DN10853_c0_g1,6e-141
408348,TRINITY_DN6895_c0_g1,0.0
410309,TRINITY_DN13427_c0_g1,0.0
724955,TRINITY_DN10992_c0_g1,2e-161
551324,TRINITY_DN7843_c0_g1,4e-152
412591,TRINITY_DN13822_c1_g1,0.0
409171,TRINITY_DN7532_c0_g1,3e-154
100577014,TRINITY_DN13091_c0_g1,0.0
727593,TRINITY_DN13993_c0_g1,0.0
727593,TRINITY_DN13993_c0_g1,1e-142
409203,TRINITY_DN10157_c0_g1,0.0
552226,TRINITY_DN7653_c0_g1,0.0
100577699,TRINITY_DN37674_c0_g1,2e-99
725195,TRINITY_DN8578_c0_g1,2e-99
725287,TRINITY_DN12138_c0_g1,0.0
725183,TRINITY_DN8006_c0_g2,4e-140
725351,TRINITY_DN14023_c3_g3,1e-93
411566,TRINITY_DN10802_c1_g2,0.0
552309,TRINITY_DN11768_c0_g1,0.0
100578002,TRINITY_DN6020_c0_g1,4e-62
727405,TRINITY_DN30435_c0_g1,4e-27
727407,TRINITY_DN13005_c0_g1,0.0
409531,TRINITY_DN7985_c0_g2,3e-148
552612,TRINITY_DN8660_c0_g1,0.0
552626,TRINITY_DN7321_c0_g1,4e-133
409518,TRINITY_DN14054_c1_g1,9e-53
550835,TRINITY_DN11970_c0_g1,0.0
102655407,TRINITY_DN704_c0_g1,7e-34
727424,TRINITY_DN6417_c0_g1,4e-164
727428,TRINITY_DN9215_c0_g1,2e-170
551667,TRINITY_DN9210_c0_g1,8e-159
413109,TRINITY_DN7271_c0_g1,1e-34
413109,TRINITY_DN7271_c0_g1,6e-25
413109,TRINITY_DN7271_c0_g1,6e-09
100577879,TRINITY_DN8976_c0_g1,0.0
551113,TRINITY_DN13095_c0_g1,0.0
413108,TRINITY_DN10637_c0_g1,0.0
725689,TRINITY_DN13452_c0_g1,0.0
552833,TRINITY_DN7598_c0_g1,0.0
410082,TRINITY_DN3710_c0_g2,9e-146
413837,TRINITY_DN13292_c0_g1,0.0
725887,TRINITY_DN8027_c0_g1,0.0
552828,TRINITY_DN27448_c0_g1,1e-147
412172,TRINITY_DN9296_c0_g2,0.0
725951,TRINITY_DN11983_c0_g1,8e-127
725951,TRINITY_DN11983_c0_g1,1e-26
100577309,TRINITY_DN67_c0_g1,4e-23
102655147,TRINITY_DN10324_c0_g1,3e-21
102655180,TRINITY_DN67_c0_g1,7e-20
102656650,TRINITY_DN7330_c0_g1,5e-151
100577345,TRINITY_DN10324_c0_g1,6e-16
100577371,TRINITY_DN67_c0_g1,3e-21
102656761,TRINITY_DN67_c0_g1,2e-19
413668,TRINITY_DN8299_c0_g1,0.0
413667,TRINITY_DN9493_c0_g1,0.0
413666,TRINITY_DN13173_c0_g1,0.0
726150,TRINITY_DN25709_c0_g1,9e-81
726180,TRINITY_DN15891_c0_g1,8e-75
102653993,TRINITY_DN15891_c0_g1,9e-47
726225,TRINITY_DN14023_c3_g3,2e-55
100577456,TRINITY_DN11286_c0_g1,0.0
100577456,TRINITY_DN11286_c0_g1,3e-163
100577456,TRINITY_DN11286_c0_g1,5e-90
410315,TRINITY_DN10238_c0_g1,0.0
410316,TRINITY_DN14156_c8_g1,0.0
410317,TRINITY_DN30126_c0_g1,4e-70
410318,TRINITY_DN3744_c0_g1,0.0
102654323,TRINITY_DN28880_c0_g1,5e-14
726415,TRINITY_DN15086_c0_g1,1e-51
409095,TRINITY_DN9443_c0_g1,2e-128
408349,TRINITY_DN10244_c0_g1,4e-92
552791,TRINITY_DN14186_c1_g1,1e-88
410319,TRINITY_DN3778_c0_g1,0.0
726407,TRINITY_DN11809_c1_g2,4e-120
410320,TRINITY_DN20569_c0_g1,6e-150
408351,TRINITY_DN13464_c1_g1,0.0
408351,TRINITY_DN13464_c1_g1,4e-18
726594,TRINITY_DN1010_c0_g1,1e-111
410323,TRINITY_DN11023_c0_g1,0.0
408352,TRINITY_DN10475_c0_g1,9e-129
410324,TRINITY_DN23159_c0_g1,2e-73
408353,TRINITY_DN7627_c0_g1,5e-172
552763,TRINITY_DN23157_c0_g1,6e-141
100577644,TRINITY_DN7256_c0_g2,2e-82
726695,TRINITY_DN3127_c0_g1,0.0
552753,TRINITY_DN5762_c0_g1,1e-119
412277,TRINITY_DN3157_c0_g1,7e-170
412750,TRINITY_DN14200_c1_g4,0.0
409396,TRINITY_DN10862_c1_g1,0.0
552729,TRINITY_DN9096_c0_g1,0.0
552723,TRINITY_DN10702_c0_g2,0.0
552716,TRINITY_DN11670_c0_g2,0.0
410325,TRINITY_DN13455_c0_g1,0.0
410326,TRINITY_DN12571_c0_g2,4e-154
100577801,TRINITY_DN7274_c0_g2,0.0
726800,TRINITY_DN7580_c0_g2,3e-22
410328,TRINITY_DN10175_c0_g1,0.0
100577845,TRINITY_DN13794_c0_g1,0.0
100577845,TRINITY_DN13794_c0_g1,7e-18
410330,TRINITY_DN13794_c0_g1,0.0
552651,TRINITY_DN10490_c0_g1,2e-163
408354,TRINITY_DN11986_c0_g1,0.0
408355,TRINITY_DN10224_c0_g1,2e-108
410332,TRINITY_DN10503_c0_g1,0.0
726896,TRINITY_DN7526_c0_g1,1e-51
726903,TRINITY_DN14102_c6_g2,1e-126
726913,TRINITY_DN9864_c0_g3,6e-43
552577,TRINITY_DN13667_c6_g1,0.0
408358,TRINITY_DN2703_c0_g2,0.0
410336,TRINITY_DN11196_c0_g1,0.0
410337,TRINITY_DN9229_c0_g1,0.0
408359,TRINITY_DN10964_c0_g1,0.0
410338,TRINITY_DN13698_c3_g1,0.0
410339,TRINITY_DN13698_c3_g1,1e-124
552460,TRINITY_DN14159_c1_g3,5e-74
552447,TRINITY_DN9151_c0_g1,1e-138
727007,TRINITY_DN10911_c0_g1,2e-100
408361,TRINITY_DN10911_c0_g1,6e-170
552408,TRINITY_DN8874_c0_g2,8e-161
408363,TRINITY_DN13596_c2_g1,0.0
408364,TRINITY_DN9241_c0_g1,1e-136
408365,TRINITY_DN13767_c7_g1,0.0
551323,TRINITY_DN13767_c7_g1,0.0
410340,TRINITY_DN10887_c0_g1,0.0
408367,TRINITY_DN9701_c0_g1,0.0
410341,TRINITY_DN8990_c0_g1,0.0
724154,TRINITY_DN502_c0_g1,4e-156
552232,TRINITY_DN8410_c0_g1,7e-65
410343,TRINITY_DN5560_c0_g1,0.0
410344,TRINITY_DN14010_c0_g1,0.0
552145,TRINITY_DN11783_c2_g1,1e-138
410345,TRINITY_DN13366_c0_g1,0.0
408368,TRINITY_DN9621_c0_g1,0.0
724459,TRINITY_DN7512_c0_g1,3e-11
410347,TRINITY_DN9454_c1_g1,1e-126
410348,TRINITY_DN10071_c0_g1,0.0
410349,TRINITY_DN8994_c0_g1,2e-106
410350,TRINITY_DN12004_c0_g1,2e-153
408369,TRINITY_DN11079_c0_g1,1e-103
410351,TRINITY_DN36961_c0_g1,0.0
410352,TRINITY_DN9705_c0_g1,0.0
408309,TRINITY_DN12130_c1_g1,3e-132
100578716,TRINITY_DN10240_c0_g2,0.0
551283,TRINITY_DN36361_c0_g1,2e-114
724791,TRINITY_DN9198_c0_g1,2e-61
100578439,TRINITY_DN12443_c1_g1,0.0
551735,TRINITY_DN11163_c2_g1,0.0
551707,TRINITY_DN8729_c0_g1,2e-110
551683,TRINITY_DN8969_c0_g1,0.0
494503,TRINITY_DN1599_c1_g1,3e-92
551648,TRINITY_DN8839_c0_g1,0.0
725244,TRINITY_DN12250_c0_g1,0.0
100578540,TRINITY_DN28447_c0_g1,5e-07
408308,TRINITY_DN28447_c0_g1,3e-60
725324,TRINITY_DN13607_c1_g1,1e-92
725324,TRINITY_DN13607_c1_g1,4e-10
414001,TRINITY_DN13607_c0_g2,0.0
100578575,TRINITY_DN9887_c0_g1,5e-82
100576420,TRINITY_DN9887_c0_g1,2e-67
100576176,TRINITY_DN9887_c0_g1,8e-157
100576176,TRINITY_DN9887_c0_g1,3e-42
552282,TRINITY_DN3648_c0_g1,5e-131
552303,TRINITY_DN12964_c1_g1,8e-66
412348,TRINITY_DN5045_c0_g1,1e-137
102656637,TRINITY_DN12206_c1_g2,6e-15
102656637,TRINITY_DN12206_c1_g2,1e-05
409314,TRINITY_DN7835_c0_g1,1e-134
412018,TRINITY_DN13920_c0_g1,0.0
725462,TRINITY_DN13920_c0_g1,0.0
412414,TRINITY_DN11954_c0_g1,0.0
725615,TRINITY_DN11764_c0_g2,4e-106
552715,TRINITY_DN4573_c0_g2,0.0
100576646,TRINITY_DN12557_c0_g1,6e-158
100576742,TRINITY_DN10516_c0_g1,5e-106
409260,TRINITY_DN33212_c0_g1,9e-67
552689,TRINITY_DN13942_c1_g1,4e-57
552683,TRINITY_DN10093_c0_g2,7e-176
725780,TRINITY_DN13667_c5_g1,0.0
102654161,TRINITY_DN23183_c0_g1,4e-16
410253,TRINITY_DN6006_c0_g1,0.0
410254,TRINITY_DN9720_c0_g1,0.0
552619,TRINITY_DN33470_c0_g1,1e-89
725952,TRINITY_DN1449_c0_g2,2e-55
408311,TRINITY_DN10721_c0_g1,0.0
726018,TRINITY_DN11200_c0_g1,2e-152
408312,TRINITY_DN7860_c0_g3,0.0
410255,TRINITY_DN12729_c0_g1,0.0
410256,TRINITY_DN18902_c0_g1,1e-162
410256,TRINITY_DN18902_c0_g1,8e-17
410256,TRINITY_DN18902_c0_g1,2e-15
410256,TRINITY_DN18902_c0_g1,7e-15
410256,TRINITY_DN18902_c0_g1,3e-12
410256,TRINITY_DN18902_c0_g1,3e-11
552557,TRINITY_DN11072_c0_g1,3e-146
410257,TRINITY_DN10870_c0_g1,0.0
406151,TRINITY_DN12042_c0_g1,0.0
552511,TRINITY_DN10428_c0_g1,4e-109
408314,TRINITY_DN14181_c2_g3,4e-11
408315,TRINITY_DN13902_c0_g1,0.0
410259,TRINITY_DN13811_c0_g1,0.0
726301,TRINITY_DN10083_c0_g1,8e-118
100577687,TRINITY_DN9911_c0_g1,1e-170
408316,TRINITY_DN12170_c0_g1,0.0
410261,TRINITY_DN13542_c0_g1,1e-126
410262,TRINITY_DN13453_c0_g1,0.0
102653824,TRINITY_DN13453_c0_g1,1e-42
726506,TRINITY_DN13977_c1_g2,0.0
552295,TRINITY_DN20489_c0_g1,2e-122
411659,TRINITY_DN11409_c0_g1,3e-101
409152,TRINITY_DN11409_c0_g1,0.0
411660,TRINITY_DN8326_c0_g1,0.0
726875,TRINITY_DN8326_c0_g1,7e-38
413942,TRINITY_DN13872_c2_g1,0.0
413943,TRINITY_DN955_c0_g1,0.0
413944,TRINITY_DN11089_c0_g1,0.0
413457,TRINITY_DN10520_c0_g1,0.0
726801,TRINITY_DN760_c0_g2,0.0
