am,bt,evalue
552588,100652319,0.0
413134,100652202,0.0
413133,100642292,0.0
724501,100642412,0.0
413816,100642530,0.0
551560,100648391,0.0
406099,100642733,3e-94
409385,100646768,1e-118
409385,100646768,1e-07
409385,100646768,2e-06
411769,100643251,0.0
100578581,100646120,1e-70
550794,100643819,0.0
724770,100643496,0.0
408348,100643619,0.0
410309,100644185,0.0
724955,100644570,0.0
551324,100645134,1e-161
412591,100645019,0.0
409171,100644814,0.0
727593,100645683,0.0
727593,100645683,2e-151
409203,100645384,0.0
552226,100644688,0.0
100577699,100645802,4e-118
725195,100646189,1e-107
725287,105666248,0.0
725183,100646630,0.0
725351,100646429,0.0
411566,100646749,0.0
100578002,100646990,6e-86
727405,100646477,0.0
727405,100646477,4e-99
727407,100647157,0.0
409531,100647391,5e-128
552612,100647273,0.0
552626,100647513,7e-173
409518,100651229,0.0
550835,100647746,0.0
102655407,100647746,6e-61
727424,100646596,0.0
727428,100647868,0.0
551667,100648062,0.0
413109,100645768,0.0
100577879,100649304,0.0
102655564,105666274,2e-100
551113,100646181,1e-31
725689,100648795,0.0
725821,100645647,0.0
552833,100648687,0.0
410082,105666244,2e-152
413837,100648481,0.0
552828,100648368,1e-164
412172,100648173,0.0
725951,100648061,0.0
100577309,100645417,2e-127
102655147,100645294,3e-170
102655180,100645055,0.0
102656858,100644453,3e-19
102656650,100650691,2e-08
102656805,105665636,4e-18
100577345,100645055,0.0
100577371,100645055,1e-170
102656761,100644217,3e-141
413668,100647867,0.0
413667,105665990,7e-45
413666,100647427,0.0
726150,100647305,0.0
726180,100647190,0.0
102653993,100644098,3e-119
726225,100643979,1e-140
100577456,100643855,0.0
410315,100647071,0.0
410317,100646717,0.0
410318,100647956,4e-05
726415,100646476,0.0
409095,100643210,0.0
408349,100646033,0.0
552791,100646234,6e-91
410319,100645918,0.0
726407,100645725,0.0
410320,100645457,0.0
408351,100645208,0.0
726594,100645091,0.0
410323,100644855,0.0
102655353,100644855,2e-42
102655659,100644855,2e-41
408352,100644971,0.0
410324,100644731,0.0
408353,100644612,0.0
552763,100644374,0.0
100577644,100644184,1e-126
726695,100643946,0.0
552753,100644070,0.0
412277,100643818,0.0
412750,100643704,0.0
409396,100643495,0.0
552729,100643374,0.0
552723,100643250,0.0
552716,100643006,0.0
410325,100642892,0.0
410326,100642767,0.0
100577801,100642411,0.0
726800,100642649,1e-109
410328,100642529,0.0
100577845,100643088,0.0
552651,100652201,0.0
408354,100642970,0.0
408355,100642856,4e-138
410332,100651960,0.0
726896,100650370,6e-124
726903,100650123,0.0
726913,100648950,4e-42
552577,100647906,0.0
408358,100646958,0.0
726963,100644935,0.0
410336,100643585,0.0
410337,100652050,0.0
408359,100651458,0.0
410338,100646191,0.0
727012,100650895,4e-50
410339,100648949,0.0
552460,100650818,2e-96
552447,100650933,7e-158
727007,100651254,2e-156
408361,100651376,0.0
552408,100651134,0.0
408363,100651573,0.0
408364,100651811,0.0
408365,100651928,0.0
551323,100652047,0.0
410340,100652166,0.0
408367,100652287,0.0
410341,100642496,0.0
724154,105666203,0.0
552232,100642612,3e-82
410343,100642375,0.0
410344,100650168,0.0
552145,100650494,4e-173
410345,100649970,0.0
408368,100650295,0.0
724459,105666305,0.0
410347,100649667,4e-165
410348,100649344,0.0
410349,100649224,9e-129
410350,100648874,0.0
408369,100649106,3e-124
410351,100648761,0.0
410352,100648648,0.0
408309,100648221,3e-120
100578547,100648333,1e-169
100578716,100648450,0.0
551283,100648108,2e-117
724791,100647907,3e-82
100578439,100647667,0.0
551735,100647546,0.0
551707,100646991,0.0
551683,100646872,0.0
494503,100647229,7e-98
551648,100646552,0.0
725244,100646673,0.0
100578540,100647349,2e-44
408308,100647111,1e-74
725324,100646310,0.0
414001,105666294,0.0
100578575,100648604,0.0
100576420,100648604,1e-86
100576176,100646072,2e-174
100576176,100646072,2e-51
552282,100646192,2e-135
552303,100645958,2e-116
412348,100645845,3e-159
102656637,100642686,4e-14
102656637,100642686,1e-13
102656637,100642686,5e-12
102656637,100642686,8e-10
102656637,100642686,7e-09
102656637,100642686,1e-08
102656637,100642686,4e-08
409314,100645727,0.0
412018,100645093,0.0
725462,100645295,0.0
102656725,100645605,2e-39
412414,100644857,0.0
725615,100644614,2e-141
100576532,100644733,9e-64
552715,100644493,0.0
100576646,100651798,1e-24
100576742,100648256,0.0
409260,100652085,3e-173
552689,100652203,0.0
552683,100652320,0.0
725780,100651962,0.0
102654161,105666291,0.0
410253,100651769,0.0
408310,105666290,3e-53
410254,100651459,0.0
552619,100648142,0.0
102655590,105666303,4e-23
725952,100648028,4e-172
408311,100651340,0.0
726018,100651216,0.0
408312,100651093,0.0
410255,100650612,0.0
410256,100650493,0.0
552557,100650972,0.0
410257,100643856,0.0
406151,100650736,0.0
552511,100643739,3e-141
408314,100643417,4e-161
408315,100645684,0.0
410259,100645803,0.0
726301,100646001,2e-121
100577687,100646121,0.0
100578910,100649892,3e-114
410261,100650124,0.0
410262,100646720,0.0
102653994,105666308,2e-64
726506,100650238,0.0
552295,100650614,7e-124
411659,100650495,1e-103
409152,100650007,0.0
411660,100647511,0.0
726875,100647511,9e-40
726861,100647389,4e-65
413942,100647271,0.0
413943,100647155,0.0
413944,100642935,0.0
413457,100649780,0.0
726801,100649586,0.0
409919,100649700,0.0
726781,100649460,9e-77
551073,100649266,0.0
408317,100648909,0.0
411457,100648686,0.0
409068,100648568,0.0
102655688,100648794,0.0
411458,100648367,0.0
551987,100648220,0.0
409070,100648060,0.0
409476,100651691,0.0
100576153,100648268,2e-125
409475,100649793,0.0
413916,100647700,0.0
100579040,100644183,0.0
411433,100646267,3e-160
411552,100647986,0.0
551734,100646716,0.0
410264,100644611,0.0
100576286,105666196,3e-99
410266,100643052,0.0
724460,100648174,0.0
724502,100645682,0.0
551501,100648290,0.0
408319,100648408,0.0
724685,100648526,0.0
410154,100648646,0.0
724756,100649342,1e-76
551424,100648759,0.0
724842,100648989,2e-118
724877,100648872,0.0
409595,100646719,0.0
409877,100649461,2e-125
552769,100646838,0.0
100577344,100651366,5e-14
412219,100649777,0.0
727234,100650004,2e-61
409393,100649664,0.0
552744,100650108,3e-86
552744,100650108,7e-81
727222,100650121,0.0
551313,100650453,2e-113
552733,100651048,0.0
411505,100650934,0.0
409491,100650819,0.0
552714,100650695,0.0
413822,100651456,1e-113
552700,100650571,0.0
551276,100651170,0.0
410108,100648129,6e-11
410108,100648129,5e-05
727221,100644563,3e-81
727221,100644563,6e-34
727221,100644563,1e-11
412046,100651892,0.0
409329,100642223,0.0
100576647,100652250,0.0
100576647,100652250,2e-50
725781,100652011,0.0
409241,100642579,3e-144
411861,100642701,0.0
411862,100643376,2e-152
411863,100643130,2e-143
409636,100643252,3e-64
102653971,100643252,1e-32
409634,100642893,0.0
551467,100643820,0.0
409838,100644027,0.0
409839,100644215,0.0
413259,100644492,0.0
413260,100644613,0.0
725288,100647308,0.0
102654713,105666254,2e-101
725245,100644732,0.0
100578745,100644856,0.0
551146,100644972,1e-56
413261,100645092,0.0
551061,100645209,0.0
725051,100645338,0.0
550984,100648174,5e-157
550935,100645726,0.0
725822,100645957,3e-159
412409,100645844,0.0
409099,100646190,0.0
411553,100646308,0.0
411554,100643778,1e-25
411554,100643778,2e-24
411554,100643778,6e-23
411554,100643778,2e-22
411554,100643778,4e-21
411554,100643778,5e-20
411554,100643778,6e-20
552843,100647545,1e-61
725984,100647545,0.0
411735,100646512,0.0
411734,100652193,0.0
411734,100652193,4e-17
409184,100646750,0.0
413145,100647191,0.0
413144,100647306,0.0
552838,100647428,0.0
551211,100647544,0.0
726151,100647665,7e-92
102655980,105666257,0.0
100576421,100647815,0.0
552835,100647666,3e-81
100820634,100647781,0.0
100576519,105665622,0.0
552832,100647936,0.0
726408,105666259,4e-50
552830,100648175,0.0
102656020,100648291,2e-42
100576947,100648291,0.0
100576744,100648527,0.0
409307,100648647,5e-158
100576985,100648760,0.0
411998,100648409,0.0
726432,100648873,0.0
409941,100648990,0.0
552820,100644984,5e-26
409942,100649587,0.0
100577103,100649701,7e-40
551454,100647110,0.0
408335,100646594,0.0
408335,100646594,7e-11
551500,100646352,0.0
100576761,105666201,0.0
726523,100644150,3e-73
726508,100644150,2e-83
408333,100645999,0.0
408333,100645999,1e-111
726455,100646119,0.0
408332,100645766,0.0
410286,100645882,0.0
100576660,100645645,4e-159
551624,100645531,0.0
408331,100645293,0.0
102653884,100643538,3e-73
726486,100645416,5e-66
410283,105666200,1e-105
410282,100646989,0.0
408329,100644853,0.0
100576279,100646870,0.0
408328,100644490,0.0
410280,100651085,1e-25
410279,100643945,0.0
408327,100645089,1e-137
726294,105666199,4e-55
408325,100644730,0.0
408324,100644970,0.0
410278,100644143,0.0
408323,100643817,4e-131
410271,100643703,0.0
406106,100643492,0.0
410272,100642647,0.0
410273,100651692,0.0
408322,100642854,0.0
724201,100642527,0.0
724155,100651440,1e-06
724545,100646511,0.0
724545,100646511,1e-75
409976,100651213,2e-158
413583,100651089,0.0
100577449,100650851,6e-145
100577449,100650851,1e-75
409767,100650733,0.0
409766,100650489,0.0
409765,100650608,0.0
413097,100646387,0.0
552542,100650367,0.0
413096,100650246,0.0
100578388,100650003,0.0
724878,100650120,0.0
724998,100649888,0.0
100577364,100648719,0.0
552446,100648951,3e-41
413091,100650855,0.0
725289,100649069,0.0
409764,100650973,0.0
725352,100651413,3e-75
725391,100649306,0.0
409762,100651217,2e-109
552375,100650737,0.0
102655411,100651535,1e-119
725497,100651845,0.0
413086,100644633,2e-38
725540,100642500,2e-31
725616,100642616,1e-52
100578004,100649423,4e-71
552254,100642258,0.0
413087,100642379,0.0
552231,100652086,0.0
725782,100652204,0.0
100577520,100642894,0.0
100577623,100649668,0.0
412154,100643089,0.0
552098,100643337,4e-141
409373,100643211,0.0
102656166,100643540,0.0
409735,100643662,0.0
552695,100643778,0.0
408321,100643778,0.0
410270,100644218,0.0
408320,100644337,6e-86
100578939,100644734,0.0
410269,100650642,0.0
100578976,100645210,0.0
552746,100645094,0.0
552752,100644858,0.0
726522,100645568,0.0
100578709,100644216,0.0
726579,100643901,0.0
726595,100643776,0.0
413430,100643457,0.0
413429,100643335,0.0
409904,100648370,0.0
409904,100648370,1e-104
413428,100643209,0.0
552804,100643008,0.0
413427,100642734,0.0
100578413,100648255,7e-28
552799,100642497,8e-177
409978,100642376,7e-150
409870,100645949,2e-24
102653601,100648141,0.0
413336,100652288,0.0
100578159,100651930,0.0
726757,100652168,2e-59
726771,100651457,0.0
102656587,105666262,5e-138
409574,100651694,0.0
412705,100652049,1e-162
102655263,100651813,6e-126
726814,100651338,0.0
100577073,100651091,6e-41
552759,100650971,0.0
551449,100650735,0.0
409265,100650853,0.0
411918,105665623,0.0
102655948,100650610,2e-159
726904,100650368,0.0
551493,100642868,6e-17
551493,100642868,7e-11
551493,100642868,1e-05
551528,100649938,2e-107
100576989,100651699,2e-10
409943,100649462,0.0
726964,100649701,1e-153
410353,100644981,0.0
727110,100650663,0.0
724202,105666588,0.0
100577818,100643505,5e-144
100577818,100643505,1e-110
100577755,100643747,0.0
413211,100647319,0.0
413210,100650903,0.0
409959,100643829,0.0
551248,100643956,2e-99
412797,100644225,0.0
100576428,100645655,0.0
100576458,100643465,4e-176
413064,100643343,0.0
100576488,100645539,1e-123
100576526,100649307,2e-18
100576526,100649307,6e-15
100576526,100649307,1e-13
100576526,100649307,2e-12
100576526,100649307,2e-10
100576526,100649307,3e-10
100576526,100649307,4e-10
100576526,100649307,5e-10
100576526,100649307,1e-09
100576526,100649307,2e-09
100576526,100649307,6e-09
100576526,100649307,1e-08
100576526,100649307,2e-08
100576526,100649307,1e-05
100576526,100649307,2e-05
100576526,100649307,3e-05
725498,100644963,3e-165
551490,100649188,2e-18
551490,100649188,1e-15
551490,100649188,7e-15
551490,100649188,6e-14
551490,100649188,5e-11
551490,100649188,1e-10
551490,100649188,4e-09
551490,100649188,1e-08
551490,100649188,4e-08
551490,100649188,2e-07
551490,100649188,2e-06
551490,100649188,5e-05
725196,100643015,2e-77
409954,105666558,2e-132
725246,100650665,0.0
102656170,105666559,2e-162
409955,100643061,0.0
413539,100644699,0.0
411789,100646042,0.0
724712,100646966,0.0
552084,100648147,0.0
552108,100646345,2e-31
412351,100651583,0.0
413369,100643910,0.0
409881,100642903,3e-119
100576111,100646043,0.0
100576839,100643017,0.0
725052,100646043,0.0
724958,100643017,2e-96
100576180,100649161,2e-51
100576940,100648345,3e-101
102654183,100643138,7e-73
100576980,100643138,2e-64
102656838,100643505,3e-95
102656838,100643505,1e-48
102654270,100643505,4e-30
100577024,100643989,0.0
100577024,100643989,1e-105
100577062,105666588,6e-178
100577062,105666588,9e-87
102653767,100643505,1e-38
102653767,100643505,1e-32
100576212,100648345,0.0
100576246,100648345,0.0
724590,100648345,0.0
102653606,100648345,0.0
100576282,100649161,5e-99
724462,100642745,8e-160
409285,100650199,2e-141
100577596,100648033,3e-122
410148,100644864,0.0
410149,100644864,0.0
726959,100643593,0.0
102654436,105666517,0.0
100577908,100644344,2e-116
410058,100645892,7e-69
408372,100647823,2e-175
408372,100647823,2e-154
408371,100647640,0.0
550854,100647397,2e-120
410355,100647278,0.0
408370,100647519,4e-121
410354,100647162,0.0
102654078,105666570,1e-76
726039,100646846,1e-92
724242,100646726,0.0
724291,100647677,0.0
412148,100647557,3e-168
412148,100647557,5e-07
100577202,100647792,4e-69
727473,100648261,8e-81
411813,100648375,0.0
411812,100647914,0.0
727130,100648770,4e-125
413709,100648034,0.0
551200,100649003,2e-90
727237,100648883,3e-133
552488,100649191,0.0
412452,100649312,0.0
100576840,100648262,6e-53
726193,100648376,0.0
726929,100648489,1e-130
102655561,100648489,5e-64
409892,100650864,5e-23
551963,100649640,0.0
413398,100649750,2e-109
409914,100645921,0.0
551759,100651015,0.0
409915,100646035,0.0
724999,100651136,0.0
551677,100646268,0.0
413450,100646874,0.0
724843,105666351,0.0
102654184,105666352,2e-97
724771,100631052,1e-42
100192201,100631050,2e-55
411622,100647232,8e-90
551350,100647392,1e-78
409098,100647514,0.0
409145,100647749,0.0
551198,100647871,0.0
725617,100652088,0.0
412741,100651965,0.0
725541,100652321,1e-148
412878,100642293,0.0
100576543,100642531,8e-113
409439,100642413,0.0
551163,100643253,0.0
411488,100651379,0.0
725197,100642859,0.0
406108,100648109,6e-94
725690,100648222,4e-137
412326,100647869,0.0
552170,100647989,0.0
552121,100647431,0.0
412635,100649588,0.0
552070,100649463,0.0
102654911,100647747,3e-115
410369,100649345,0.0
725353,100645147,1e-09
102655752,105666329,0.0
100577381,100646992,7e-66
100577359,105666328,7e-153
725309,100646873,1e-07
100578276,100646431,0.0
410368,100649107,0.0
725085,100646311,2e-168
551869,100645769,0.0
102653922,100646002,0.0
677678,100646193,2e-20
100578238,100648992,0.0
408380,100645885,2e-93
408379,105666319,8e-105
410365,100645648,0.0
551765,100645460,0.0
551737,100648875,0.0
100576956,100651062,2e-115
100576903,100645340,0.0
410363,100645056,0.0
410362,100644690,0.0
100576373,100644572,1e-170
551590,100644455,1e-152
409108,100648762,0.0
724418,100644099,0.0
410361,105666316,4e-170
410361,105666316,2e-153
551426,100644691,6e-75
102654899,100644220,6e-109
102654933,100644220,2e-64
102655631,100644220,2e-158
102655583,100643080,8e-24
100578829,100644456,3e-117
724292,100643982,0.0
408374,100643741,0.0
410357,100649669,0.0
408373,100649551,0.0
413660,100643937,8e-68
724142,100649189,2e-91
406119,100650820,0.0
552247,100631072,0.0
552268,100651049,9e-108
727561,100651654,0.0
727561,100651654,2e-21
412731,100651293,0.0
409779,100651536,0.0
102654211,105666323,0.0
409778,100650169,0.0
100577888,100650413,2e-167
100577888,100650413,1e-61
551455,100650413,3e-125
551455,100650413,2e-71
100577852,100651770,0.0
102653865,100651770,0.0
100577813,100651770,0.0
102653716,100651770,0.0
725752,100651770,0.0
102653810,100650413,2e-85
102653810,100650413,7e-65
413125,100650779,3e-123
727612,100645569,3e-128
552765,100645771,0.0
726471,100649705,0.0
726433,100649822,0.0
413714,100649941,8e-161
552742,100646004,0.0
412085,100646194,0.0
409342,100649227,4e-133
551410,100648911,0.0
409247,100648486,0.0
100578209,100648797,0.0
411508,100648606,0.0
411509,100649109,0.0
552705,100649347,1e-133
552699,100649465,0.0
411510,100649590,3e-152
551859,100649704,2e-104
551884,100649894,0.0
102653773,100650093,0.0
551591,100650215,0.0
726065,100647628,2e-06
551474,100650699,0.0
100577913,100650936,0.0
410042,100651052,0.0
725855,100651173,3e-86
551427,100651415,0.0
725783,100651728,0.0
725783,100651728,7e-75
412862,100651728,0.0
412862,100651728,1e-73
551325,100651968,0.0
551284,100651849,0.0
409483,100651537,0.0
725656,100652207,0.0
410373,100642295,0.0
551033,100651998,7e-41
408381,100642415,0.0
408381,100642415,1e-131
102655922,100651381,1e-132
725500,100642533,0.0
410371,100642652,0.0
410370,100642937,3e-104
410166,100643133,0.0
552694,100643380,0.0
410167,100643624,0.0
414035,100643500,0.0
100578814,100644495,5e-156
102654936,100644101,6e-62
102654968,100644221,4e-40
725157,100644976,0.0
412742,100647538,2e-144
100576619,100645096,0.0
411361,100645213,0.0
551233,100647369,1e-139
552110,100645772,0.0
552110,100645772,3e-130
413296,100646005,0.0
413297,100646123,0.0
724642,100646239,3e-160
552178,100646358,0.0
724727,100646481,0.0
724772,100646600,0.0
724801,100646921,3e-173
552265,100646797,0.0
552286,100647039,0.0
411699,100647312,0.0
409168,100647433,0.0
727490,100648110,9e-130
100578628,100648877,3e-177
727496,100645548,1e-15
551857,100648764,3e-156
412309,100647784,0.0
102656473,105666359,7e-120
551753,100647548,0.0
413840,100647909,0.0
551695,100648994,2e-69
100578927,100648336,0.0
413842,100648530,7e-179
551608,100650697,0.0
412630,100650572,0.0
411378,100650336,1e-161
102655824,100649939,0.0
100578502,100650092,0.0
409041,100649854,0.0
552347,100649743,3e-124
552347,100649743,6e-70
552329,100649147,0.0
724203,100649511,1e-72
724203,100649511,3e-57
412611,100649389,0.0
100578526,100649634,2e-139
412460,100649268,0.0
724710,100648952,0.0
