am,ln,evalue
XP_012168285.1,KMQ96133.1,2e-05
XP_012168286.1,KMQ94641.1,0.0
XP_012168287.1,KMQ92004.1,3e-179
XP_012168288.1,KMQ98444.1,0.0
XP_012168289.1,KMQ98444.1,0.0
XP_012168290.1,KMQ98444.1,0.0
XP_012168291.1,KMQ98444.1,0.0
XP_012168292.1,KMQ98444.1,0.0
XP_012168293.1,KMQ92004.1,3e-179
XP_012168294.1,KMQ98443.1,3e-180
XP_012168295.1,KMQ98443.1,3e-180
XP_012168296.1,KMQ98443.1,5e-178
XP_012168297.1,KMQ93666.1,0.0
XP_012168298.1,KMQ93666.1,0.0
XP_012168299.1,KMQ92004.1,3e-179
XP_012168300.1,KMQ93666.1,0.0
XP_012168301.1,KMR05097.1,7e-30
XP_012168301.1,KMR05097.1,4e-25
XP_012168301.1,KMR05097.1,2e-23
XP_012168301.1,KMR05097.1,6e-18
XP_012168301.1,KMR05097.1,5e-17
XP_012168301.1,KMR05097.1,2e-16
XP_012168301.1,KMR05097.1,1e-13
XP_012168302.1,KMR05097.1,7e-30
XP_012168302.1,KMR05097.1,4e-25
XP_012168302.1,KMR05097.1,2e-23
XP_012168302.1,KMR05097.1,6e-18
XP_012168302.1,KMR05097.1,5e-17
XP_012168302.1,KMR05097.1,2e-16
XP_012168302.1,KMR05097.1,1e-13
XP_012168303.1,KMR05097.1,7e-30
XP_012168303.1,KMR05097.1,4e-25
XP_012168303.1,KMR05097.1,2e-23
XP_012168303.1,KMR05097.1,6e-18
XP_012168303.1,KMR05097.1,5e-17
XP_012168303.1,KMR05097.1,2e-16
XP_012168303.1,KMR05097.1,1e-13
XP_012168304.1,KMR05097.1,7e-30
XP_012168304.1,KMR05097.1,4e-25
XP_012168304.1,KMR05097.1,2e-23
XP_012168304.1,KMR05097.1,6e-18
XP_012168304.1,KMR05097.1,5e-17
XP_012168304.1,KMR05097.1,2e-16
XP_012168304.1,KMR05097.1,1e-13
XP_012168305.1,KMR05097.1,6e-30
XP_012168305.1,KMR05097.1,4e-25
XP_012168305.1,KMR05097.1,1e-23
XP_012168305.1,KMR05097.1,7e-18
XP_012168305.1,KMR05097.1,4e-17
XP_012168305.1,KMR05097.1,2e-16
XP_012168305.1,KMR05097.1,1e-13
XP_012168306.1,KMQ92004.1,2e-179
XP_012168307.1,KMQ85496.1,1e-21
XP_012168308.1,KMQ96945.1,0.0
XP_012168308.1,KMQ96945.1,6e-45
XP_012168309.1,KMQ96945.1,0.0
XP_012168309.1,KMQ96945.1,2e-95
XP_012168310.1,KMQ96945.1,0.0
XP_012168310.1,KMQ96945.1,1e-95
XP_012168311.1,KMQ96946.1,2e-81
XP_012168312.1,KMQ93803.1,0.0
XP_012168314.1,KMQ93802.1,8e-05
XP_012168315.1,KMQ93802.1,8e-05
XP_012168316.1,KMQ98195.1,2e-32
XP_012168317.1,KMQ93802.1,5e-21
XP_012168318.1,KMQ93802.1,7e-21
XP_012168319.1,KMR02238.1,0.0
XP_012168320.1,KMR02238.1,0.0
XP_012168321.1,KMR02238.1,0.0
XP_012168322.1,KMR02238.1,0.0
XP_012168323.1,KMQ98195.1,2e-32
XP_012168324.1,KMR02239.1,0.0
XP_012168325.1,KMR02239.1,0.0
XP_012168326.1,KMR02239.1,0.0
XP_012168327.1,KMR02239.1,0.0
XP_012168328.1,KMR02239.1,0.0
XP_012168329.1,KMR02239.1,0.0
XP_012168330.1,KMQ98195.1,2e-32
XP_012168331.1,KMQ93354.1,3e-97
XP_012168332.1,KMQ93354.1,3e-97
XP_012168333.1,KMQ96754.1,2e-28
XP_012168334.1,KMQ93352.1,5e-122
XP_012168334.1,KMQ93352.1,1e-113
XP_012168335.1,KMQ93352.1,5e-122
XP_012168335.1,KMQ93352.1,1e-113
XP_012168336.1,KMQ93352.1,5e-122
XP_012168336.1,KMQ93352.1,1e-113
XP_012168337.1,KMQ93352.1,5e-122
XP_012168337.1,KMQ93352.1,1e-113
XP_012168338.1,KMQ93352.1,5e-122
XP_012168338.1,KMQ93352.1,1e-113
XP_012168339.1,KMQ98195.1,2e-32
XP_012168340.1,KMQ96882.1,3e-72
XP_012168341.1,KMQ96882.1,3e-72
XP_012168342.1,KMQ96882.1,2e-72
XP_012168343.1,KMQ89454.1,6e-108
XP_012168344.1,KMQ89454.1,6e-108
XP_012168345.1,KMQ89454.1,4e-108
XP_012168346.1,KMQ89454.1,6e-109
XP_012168347.1,KMQ89454.1,6e-109
XP_012168348.1,KMQ98195.1,2e-32
XP_012168349.1,KMQ89454.1,5e-109
XP_012168350.1,KMQ96218.1,2e-180
XP_012168351.1,KMQ87166.1,3e-61
XP_012168352.1,KMQ94556.1,0.0
XP_012168353.1,KMQ95527.1,0.0
XP_012168354.1,KMQ83077.1,6e-74
XP_012168355.1,KMQ83077.1,6e-74
XP_012168356.1,KMQ83077.1,5e-74
XP_012168357.1,KMQ83077.1,3e-74
XP_012168358.1,KMQ97576.1,7e-31
XP_012168359.1,KMQ98195.1,2e-32
XP_012168360.1,KMQ97576.1,7e-31
XP_012168361.1,KMQ97576.1,7e-31
XP_012168362.1,KMQ97576.1,7e-31
XP_012168363.1,KMQ97576.1,7e-31
XP_012168364.1,KMQ96056.1,2e-51
XP_012168365.1,KMR05268.1,0.0
XP_012168366.1,KMR05268.1,0.0
XP_012168367.1,KMQ98195.1,2e-32
XP_012168368.1,KMR05268.1,0.0
XP_012168369.1,KMR05268.1,0.0
XP_012168370.1,KMR05268.1,0.0
XP_012168371.1,KMR05268.1,0.0
XP_012168372.1,KMR05268.1,0.0
XP_012168373.1,KMR05268.1,0.0
XP_012168374.1,KMR05268.1,0.0
XP_012168375.1,KMR05268.1,0.0
XP_012168376.1,KMR05267.1,0.0
XP_012168377.1,KMQ98195.1,2e-32
XP_012168379.1,KMQ97968.1,0.0
XP_012168380.1,KMQ97968.1,0.0
XP_012168381.1,KMQ97968.1,0.0
XP_012168382.1,KMQ91365.1,5e-33
XP_012168383.1,KMR04267.1,2e-139
XP_012168384.1,KMR04267.1,4e-139
XP_012168385.1,KMR04267.1,1e-139
XP_012168386.1,KMR04267.1,1e-139
XP_012168387.1,KMQ92520.1,0.0
XP_012168387.1,KMQ92520.1,4e-178
XP_012168388.1,KMQ95994.1,1e-129
XP_012168389.1,KMQ94886.1,0.0
XP_012168390.1,KMQ94886.1,0.0
XP_012168391.1,KMQ94886.1,0.0
XP_012168392.1,KMR02176.1,0.0
XP_012168393.1,KMR02176.1,0.0
XP_012168394.1,KMQ95197.1,9e-129
XP_012168394.1,KMQ95197.1,6e-36
XP_012168394.1,KMQ95197.1,5e-20
XP_012168395.1,KMR02175.1,2e-139
XP_012168396.1,KMR02175.1,2e-139
XP_012168397.1,KMR02175.1,5e-82
XP_012168398.1,KMQ92047.1,7e-62
XP_012168399.1,KMQ92047.1,7e-62
XP_012168402.1,KMR05159.1,0.0
XP_012168403.1,KMQ92047.1,0.0
XP_012168404.1,KMQ94841.1,0.0
XP_012168405.1,KMR04811.1,0.0
XP_012168406.1,KMQ96221.1,0.0
XP_012168407.1,KMQ96221.1,0.0
XP_012168408.1,KMQ96221.1,0.0
XP_012168409.1,KMQ96221.1,0.0
XP_012168410.1,KMQ96221.1,0.0
XP_012168411.1,KMQ96221.1,0.0
XP_012168412.1,KMQ96221.1,0.0
XP_012168413.1,KMQ96221.1,0.0
XP_012168414.1,KMQ96221.1,0.0
XP_012168416.1,KMQ92050.1,1e-37
XP_012168417.1,KMQ92050.1,1e-37
XP_012168418.1,KMQ92050.1,1e-35
XP_012168419.1,KMQ92050.1,5e-38
XP_012168420.1,KMQ98392.1,1e-120
XP_012168421.1,KMQ96506.1,0.0
XP_012168422.1,KMQ96506.1,0.0
XP_012168423.1,KMQ96506.1,0.0
XP_012168424.1,KMQ95818.1,1e-75
XP_012168425.1,KMR05252.1,0.0
XP_012168428.1,KMQ93054.1,3e-74
XP_012168428.1,KMQ93054.1,8e-72
XP_012168429.1,KMQ91839.1,3e-124
XP_012168430.1,KMQ93373.1,1e-121
XP_012168432.1,KMQ89345.1,7e-71
XP_012168433.1,KMQ91602.1,1e-172
XP_012168434.1,KMQ88492.1,3e-166
XP_012168435.1,KMQ95810.1,4e-51
XP_012168436.1,KMQ92308.1,3e-89
XP_012168438.1,KMR00421.1,9e-46
XP_012168440.1,KMQ95787.1,2e-73
XP_012168442.1,KMQ88477.1,1e-43
XP_012168445.1,KMQ90463.1,0.0
XP_012168446.1,KMQ88965.1,4e-69
XP_012168449.1,KMQ90935.1,0.0
XP_012168449.1,KMQ90935.1,6e-33
XP_012168450.1,KMQ91391.1,0.0
XP_012168451.1,KMQ94276.1,1e-22
XP_012168452.1,KMQ90082.1,7e-69
XP_012168452.1,KMQ90082.1,9e-14
XP_012168454.1,KMQ94839.1,1e-69
XP_012168455.1,KMQ98086.1,0.0
XP_012168456.1,KMQ92990.1,6e-20
XP_012168458.1,KMQ90654.1,0.0
XP_012168458.1,KMQ90654.1,2e-25
XP_012168459.1,KMQ90654.1,0.0
XP_012168459.1,KMQ90654.1,1e-25
XP_012168460.1,KMQ90654.1,0.0
XP_012168460.1,KMQ90654.1,1e-25
XP_012168461.1,KMQ91487.1,0.0
XP_012168462.1,KMQ89182.1,0.0
XP_012168462.1,KMQ89182.1,2e-79
XP_012168463.1,KMQ89182.1,0.0
XP_012168463.1,KMQ89182.1,2e-79
XP_012168464.1,KMQ89182.1,0.0
XP_012168464.1,KMQ89182.1,2e-79
XP_012168465.1,KMQ89182.1,0.0
XP_012168465.1,KMQ89182.1,4e-81
XP_012168466.1,KMQ89182.1,0.0
XP_012168466.1,KMQ89182.1,2e-79
XP_012168468.1,KMQ91487.1,0.0
XP_012168471.1,KMQ92856.1,7e-61
XP_012168472.1,KMQ91487.1,0.0
XP_012168473.1,KMQ94911.1,3e-19
XP_012168474.1,KMQ93198.1,3e-18
XP_012168475.1,KMQ91528.1,8e-06
XP_012168476.1,KMR03015.1,4e-119
XP_012168477.1,KMR03015.1,2e-14
XP_012168478.1,KMR03014.1,7e-122
XP_012168479.1,KMQ95022.1,0.0
XP_012168480.1,KMQ97548.1,7e-56
XP_012168481.1,KMQ97548.1,1e-55
XP_012168482.1,KMQ97548.1,1e-55
XP_012168483.1,KMQ94686.1,9e-50
XP_012168483.1,KMQ94686.1,6e-28
XP_012168483.1,KMQ94686.1,1e-24
XP_012168483.1,KMQ94686.1,6e-09
XP_012168484.1,KMQ95443.1,0.0
XP_012168485.1,KMQ95443.1,0.0
XP_012168486.1,KMQ95443.1,0.0
XP_012168487.1,KMQ95443.1,0.0
XP_012168488.1,KMQ95443.1,0.0
XP_012168489.1,KMQ95443.1,0.0
XP_012168490.1,KMQ95443.1,0.0
XP_012168491.1,KMQ96154.1,2e-51
XP_012168492.1,KMQ92942.1,0.0
XP_012168493.1,KMQ84025.1,0.0
XP_012168494.1,KMQ84025.1,0.0
XP_012168495.1,KMQ91184.1,3e-144
XP_012168496.1,KMQ91184.1,2e-144
XP_012168497.1,KMQ96154.1,2e-51
XP_012168498.1,KMQ89792.1,5e-81
XP_012168499.1,KMQ89792.1,5e-81
XP_012168500.1,KMQ89792.1,1e-74
XP_012168501.1,KMQ89792.1,3e-81
XP_012168502.1,KMQ86593.1,0.0
XP_012168503.1,KMQ89792.1,2e-81
XP_012168504.1,KMQ91183.1,0.0
XP_012168505.1,KMQ93787.1,0.0
XP_012168506.1,KMQ88781.1,0.0
XP_012168507.1,KMQ90592.1,5e-179
XP_012168508.1,KMQ84449.1,1e-43
XP_012168509.1,KMQ84449.1,1e-43
XP_012168510.1,KMQ96154.1,9e-49
XP_012168511.1,KMR03301.1,0.0
XP_012168511.1,KMR03301.1,5e-149
XP_012168512.1,KMR03301.1,0.0
XP_012168513.1,KMR03301.1,0.0
XP_012168514.1,KMR03302.1,8e-34
XP_012168515.1,KMR03303.1,2e-81
XP_012168516.1,KMR03303.1,2e-81
XP_012168517.1,KMR03302.1,0.0
XP_012168518.1,KMR03302.1,0.0
XP_012168519.1,KMR03302.1,0.0
XP_012168520.1,KMR03302.1,0.0
XP_012168521.1,KMR03302.1,0.0
XP_012168522.1,KMQ91088.1,6e-73
XP_012168523.1,KMQ91327.1,1e-30
XP_012168524.1,KMQ88933.1,3e-06
XP_012168525.1,KMQ91814.1,1e-06
XP_012168526.1,KMQ91077.1,2e-55
XP_012168527.1,KMQ91077.1,2e-55
XP_012168528.1,KMQ91077.1,2e-55
XP_012168529.1,KMQ91077.1,2e-55
XP_012168530.1,KMQ91077.1,2e-55
XP_012168531.1,KMQ91077.1,2e-55
XP_012168532.1,KMQ91077.1,2e-55
XP_012168533.1,KMQ93955.1,1e-150
XP_012168534.1,KMQ92262.1,0.0
XP_012168535.1,KMQ92262.1,0.0
XP_012168538.1,KMQ93955.1,1e-150
XP_012168539.1,KMQ95361.1,5e-14
XP_012168540.1,KMQ92482.1,5e-39
XP_012168541.1,KMQ92482.1,2e-31
XP_012168542.1,KMQ96192.1,5e-97
XP_012168543.1,KMQ96192.1,5e-97
XP_012168544.1,KMQ93955.1,1e-150
XP_012168545.1,KMQ96192.1,2e-96
XP_012168546.1,KMQ96192.1,2e-96
XP_012168547.1,KMR01086.1,4e-128
XP_012168548.1,KMR01087.1,6e-152
XP_012168549.1,KMR01087.1,4e-153
XP_012168550.1,KMR01087.1,7e-152
XP_012168551.1,KMR01087.1,4e-153
XP_012168552.1,KMR01087.1,4e-153
XP_012168553.1,KMR01087.1,4e-153
XP_012168554.1,KMR01087.1,4e-153
XP_012168555.1,KMR04748.1,1e-148
XP_012168556.1,KMQ97902.1,6e-65
XP_012168557.1,KMQ95665.1,2e-34
XP_012168558.1,KMQ86535.1,7e-63
XP_012168559.1,KMQ94686.1,1e-52
XP_012168559.1,KMQ94686.1,4e-29
XP_012168559.1,KMQ94686.1,4e-22
XP_012168559.1,KMQ94686.1,1e-07
XP_012168560.1,KMQ93305.1,5e-14
XP_012168562.1,KMQ88416.1,0.0
XP_012168563.1,KMQ88416.1,0.0
XP_012168564.1,KMQ96769.1,3e-67
XP_012168565.1,KMQ97930.1,2e-159
XP_012168565.1,KMQ97930.1,4e-82
XP_012168567.1,KMQ94268.1,0.0
XP_012168568.1,KMQ94270.1,0.0
XP_012168569.1,KMQ94270.1,0.0
XP_012168570.1,KMQ89257.1,8e-95
XP_012168571.1,KMQ99148.1,2e-140
XP_012168572.1,KMQ96675.1,2e-96
XP_012168573.1,KMQ94516.1,1e-58
XP_012168574.1,KMQ93567.1,0.0
XP_012168575.1,KMQ83984.1,6e-13
XP_012168576.1,KMQ93754.1,2e-138
XP_012168577.1,KMQ93754.1,2e-138
XP_012168579.1,KMQ93567.1,0.0
XP_012168583.1,KMQ92233.1,0.0
XP_012168584.1,KMQ95593.1,0.0
XP_012168585.1,KMQ93567.1,0.0
XP_012168586.1,KMQ95593.1,0.0
XP_012168587.1,KMR05255.1,1e-51
XP_012168588.1,KMQ92676.1,5e-84
XP_012168589.1,KMQ92676.1,5e-84
XP_012168591.1,KMQ96825.1,5e-05
XP_012168593.1,KMQ96825.1,6e-05
XP_012168595.1,KMR05172.1,6e-87
XP_012168596.1,KMR05172.1,6e-87
XP_012168597.1,KMR05172.1,6e-87
XP_012168598.1,KMR05172.1,6e-87
XP_012168599.1,KMQ97583.1,0.0
XP_012168600.1,KMQ97583.1,0.0
XP_012168601.1,KMQ98987.1,8e-102
XP_012168602.1,KMQ95374.1,0.0
XP_012168602.1,KMQ95374.1,2e-12
XP_012168603.1,KMQ95374.1,0.0
XP_012168603.1,KMQ95374.1,2e-12
XP_012168604.1,KMQ95374.1,4e-171
XP_012168604.1,KMQ95374.1,2e-12
XP_012168605.1,KMQ95816.1,0.0
XP_012168606.1,KMQ95816.1,0.0
XP_012168607.1,KMQ95816.1,0.0
XP_012168608.1,KMQ90052.1,0.0
XP_012168609.1,KMQ90052.1,0.0
XP_012168610.1,KMQ97624.1,2e-35
XP_012168611.1,KMQ87876.1,0.0
XP_012168612.1,KMQ87876.1,0.0
XP_012168613.1,KMQ94385.1,0.0
XP_012168614.1,KMQ94385.1,0.0
XP_012168615.1,KMQ94385.1,0.0
XP_012168616.1,KMQ94384.1,6e-21
XP_012168617.1,KMQ94383.1,2e-91
XP_012168617.1,KMQ94383.1,3e-59
XP_012168618.1,KMQ94383.1,4e-85
XP_012168618.1,KMQ94383.1,2e-59
XP_012168619.1,KMQ94383.1,2e-70
XP_012168619.1,KMQ94383.1,2e-59
XP_012168620.1,KMQ94383.1,2e-70
XP_012168620.1,KMQ94383.1,2e-59
XP_012168621.1,KMQ94383.1,2e-70
XP_012168621.1,KMQ94383.1,2e-59
XP_012168622.1,KMQ94382.1,1e-94
XP_012168623.1,KMQ87460.1,5e-144
XP_012168624.1,KMQ87460.1,5e-144
XP_012168625.1,KMQ87460.1,3e-144
XP_012168626.1,KMQ91152.1,0.0
XP_012168627.1,KMQ96635.1,0.0
XP_012168628.1,KMQ98472.1,0.0
XP_012168629.1,KMQ91227.1,2e-58
XP_012168630.1,KMQ91227.1,2e-55
XP_012168631.1,KMQ87352.1,0.0
XP_012168631.1,KMQ87352.1,1e-41
XP_012168632.1,KMQ87352.1,0.0
XP_012168632.1,KMQ87352.1,8e-42
XP_012168633.1,KMQ92698.1,6e-106
XP_012168634.1,KMQ92698.1,6e-106
XP_012168635.1,KMQ92698.1,6e-106
XP_012168636.1,KMQ92698.1,6e-106
XP_012168637.1,KMQ92698.1,6e-106
XP_012168638.1,KMQ92698.1,5e-106
XP_012168639.1,KMQ92698.1,5e-106
XP_012168640.1,KMQ96848.1,0.0
XP_012168641.1,KMQ96848.1,0.0
XP_012168642.1,KMQ96847.1,0.0
XP_012168643.1,KMQ96847.1,0.0
XP_012168644.1,KMQ99404.1,1e-30
XP_012168644.1,KMQ99404.1,7e-17
XP_012168647.1,KMQ93900.1,5e-18
XP_012168649.1,KMQ92513.1,1e-119
XP_012168650.1,KMQ92136.1,3e-11
XP_012168651.1,KMQ92136.1,1e-12
XP_012168652.1,KMQ93227.1,6e-156
XP_012168653.1,KMQ91317.1,4e-162
XP_012168654.1,KMQ88227.1,0.0
XP_012168654.1,KMQ88227.1,9e-26
XP_012168655.1,KMQ88227.1,0.0
XP_012168655.1,KMQ88227.1,1e-25
XP_012168656.1,KMQ89957.1,0.0
XP_012168657.1,KMQ90543.1,2e-86
XP_012168658.1,KMR02735.1,0.0
XP_012168659.1,KMQ88850.1,2e-42
XP_012168660.1,KMQ88850.1,2e-42
XP_012168661.1,KMQ88851.1,2e-95
XP_012168662.1,KMQ98025.1,0.0
XP_012168662.1,KMQ98025.1,5e-26
XP_012168662.1,KMQ98025.1,5e-21
XP_012168662.1,KMQ98025.1,1e-16
XP_012168662.1,KMQ98025.1,4e-16
XP_012168662.1,KMQ98025.1,1e-13
XP_012168662.1,KMQ98025.1,5e-12
XP_012168662.1,KMQ98025.1,4e-10
XP_012168662.1,KMQ98025.1,1e-08
XP_012168662.1,KMQ98025.1,6e-08
XP_012168662.1,KMQ98025.1,5e-07
XP_012168662.1,KMQ98025.1,2e-06
XP_012168662.1,KMQ98025.1,8e-06
XP_012168663.1,KMQ98025.1,0.0
XP_012168663.1,KMQ98025.1,5e-26
XP_012168663.1,KMQ98025.1,5e-21
XP_012168663.1,KMQ98025.1,1e-16
XP_012168663.1,KMQ98025.1,4e-16
XP_012168663.1,KMQ98025.1,1e-13
XP_012168663.1,KMQ98025.1,5e-12
XP_012168663.1,KMQ98025.1,4e-10
XP_012168663.1,KMQ98025.1,1e-08
XP_012168663.1,KMQ98025.1,6e-08
XP_012168663.1,KMQ98025.1,5e-07
XP_012168663.1,KMQ98025.1,2e-06
XP_012168663.1,KMQ98025.1,8e-06
XP_012168664.1,KMQ95501.1,0.0
XP_012168664.1,KMQ95501.1,7e-56
XP_012168665.1,KMQ95501.1,0.0
XP_012168665.1,KMQ95501.1,1e-100
XP_012168665.1,KMQ95501.1,2e-56
XP_012168666.1,KMQ98414.1,4e-150
XP_012168666.1,KMQ98414.1,3e-09
XP_012168667.1,KMQ95501.1,0.0
XP_012168667.1,KMQ95501.1,1e-100
XP_012168667.1,KMQ95501.1,2e-56
XP_012168668.1,KMQ95501.1,0.0
XP_012168668.1,KMQ95501.1,1e-100
XP_012168668.1,KMQ95501.1,2e-56
XP_012168669.1,KMQ95501.1,0.0
XP_012168669.1,KMQ95501.1,1e-100
XP_012168669.1,KMQ95501.1,2e-56
XP_012168670.1,KMQ95501.1,0.0
XP_012168670.1,KMQ95501.1,1e-100
XP_012168670.1,KMQ95501.1,2e-56
XP_012168671.1,KMQ95501.1,0.0
XP_012168671.1,KMQ95501.1,8e-101
XP_012168671.1,KMQ95501.1,2e-56
XP_012168672.1,KMQ95501.1,0.0
XP_012168672.1,KMQ95501.1,9e-101
XP_012168672.1,KMQ95501.1,1e-56
XP_012168673.1,KMQ93147.1,0.0
XP_012168674.1,KMQ93147.1,0.0
XP_012168675.1,KMQ98414.1,4e-150
XP_012168675.1,KMQ98414.1,3e-09
XP_012168676.1,KMQ93147.1,0.0
XP_012168677.1,KMQ93147.1,0.0
XP_012168678.1,KMQ93147.1,0.0
XP_012168679.1,KMQ93147.1,0.0
XP_012168680.1,KMQ93147.1,0.0
XP_012168684.1,KMQ98414.1,4e-150
XP_012168684.1,KMQ98414.1,3e-09
XP_012168685.1,KMQ97474.1,1e-109
XP_012168686.1,KMQ97474.1,1e-109
XP_012168687.1,KMQ97474.1,5e-112
XP_012168694.1,KMQ98414.1,4e-150
XP_012168694.1,KMQ98414.1,3e-09
XP_012168698.1,KMR00782.1,3e-56
XP_012168699.1,KMQ98414.1,4e-151
XP_012168700.1,KMQ92062.1,0.0
XP_012168700.1,KMQ92062.1,1e-120
XP_012168701.1,KMQ92062.1,0.0
XP_012168701.1,KMQ92062.1,1e-120
XP_012168702.1,KMQ85874.1,4e-37
XP_012168703.1,KMQ85874.1,4e-37
XP_012168704.1,KMQ85874.1,4e-37
XP_012168705.1,KMQ96513.1,0.0
XP_012168706.1,KMQ98414.1,7e-141
XP_012168707.1,KMQ96513.1,0.0
XP_012168708.1,KMQ85717.1,0.0
XP_012168709.1,KMR04676.1,7e-82
XP_012168710.1,KMR04676.1,2e-66
XP_012168711.1,KMQ88232.1,2e-97
XP_012168712.1,KMQ88232.1,1e-99
XP_012168713.1,KMQ98056.1,5e-43
XP_012168714.1,KMQ90916.1,0.0
XP_012168715.1,KMQ90916.1,0.0
XP_012168716.1,KMQ90916.1,0.0
XP_012168717.1,KMQ90916.1,0.0
XP_012168718.1,KMQ92216.1,2e-79
XP_012168718.1,KMQ92216.1,5e-43
XP_012168719.1,KMQ94136.1,2e-139
XP_012168720.1,KMQ92215.1,0.0
XP_012168721.1,KMQ92215.1,0.0
XP_012168722.1,KMQ91224.1,0.0
XP_012168723.1,KMQ91224.1,0.0
XP_012168724.1,KMQ94136.1,2e-139
XP_012168725.1,KMQ96478.1,1e-11
XP_012168726.1,KMQ94136.1,2e-139
XP_012168727.1,KMQ95842.1,5e-179
XP_012168728.1,KMQ95842.1,6e-179
XP_012168729.1,KMQ95843.1,1e-102
XP_012168730.1,KMQ95843.1,1e-102
XP_012168731.1,KMQ92428.1,4e-116
XP_012168732.1,KMQ92428.1,2e-114
XP_012168733.1,KMQ98415.1,0.0
XP_012168734.1,KMQ97606.1,0.0
XP_012168735.1,KMQ91700.1,3e-72
XP_012168736.1,KMQ98011.1,2e-96
XP_012168736.1,KMQ98011.1,6e-58
XP_012168736.1,KMQ98011.1,4e-47
XP_012168737.1,KMR01387.1,8e-146
XP_012168738.1,KMQ96017.1,0.0
XP_012168739.1,KMQ96017.1,0.0
XP_012168740.1,KMQ94973.1,0.0
XP_012168740.1,KMQ94973.1,2e-45
XP_012168741.1,KMQ84762.1,0.0
XP_012168742.1,KMQ84762.1,0.0
XP_012168743.1,KMQ90671.1,3e-168
XP_012168744.1,KMQ93654.1,0.0
XP_012168746.1,KMQ91287.1,0.0
XP_012168747.1,KMQ93092.1,1e-174
XP_012168748.1,KMQ85997.1,1e-140
XP_012168749.1,KMQ85997.1,2e-140
XP_012168750.1,KMQ97036.1,4e-137
XP_012168751.1,KMQ97036.1,3e-137
XP_012168752.1,KMQ97036.1,3e-137
XP_012168753.1,KMQ96541.1,0.0
XP_012168754.1,KMQ96541.1,0.0
XP_012168755.1,KMQ96541.1,0.0
XP_012168756.1,KMR04610.1,1e-10
XP_012168757.1,KMQ91783.1,3e-73
XP_012168758.1,KMQ91783.1,2e-73
XP_012168759.1,KMQ91783.1,2e-73
XP_012168760.1,KMQ91783.1,2e-73
XP_012168761.1,KMQ91783.1,2e-73
XP_012168762.1,KMQ91783.1,2e-73
XP_012168763.1,KMQ91783.1,2e-73
XP_012168764.1,KMQ91783.1,2e-73
XP_012168765.1,KMQ91783.1,2e-73
XP_012168766.1,KMQ91783.1,2e-73
XP_012168767.1,KMR01469.1,2e-24
XP_012168768.1,KMQ98056.1,5e-33
XP_012168769.1,KMQ83730.1,1e-30
XP_012168770.1,KMQ98056.1,2e-33
XP_012168771.1,KMQ87384.1,0.0
XP_012168772.1,KMQ98012.1,0.0
XP_012168773.1,KMR05123.1,0.0
XP_012168774.1,KMQ93051.1,2e-145
XP_012168775.1,KMQ83781.1,5e-67
XP_012168776.1,KMQ93279.1,0.0
XP_012168776.1,KMQ93279.1,1e-93
XP_012168777.1,KMQ96429.1,0.0
XP_012168778.1,KMQ84518.1,5e-170
XP_012168779.1,KMQ96429.1,1e-41
XP_012168780.1,KMQ96430.1,6e-43
XP_012168781.1,KMQ91776.1,1e-177
XP_012168782.1,KMQ97508.1,5e-83
XP_012168783.1,KMQ97508.1,5e-83
XP_012168784.1,KMQ95671.1,0.0
XP_012168785.1,KMQ95670.1,1e-129
XP_012168786.1,KMQ89967.1,3e-18
XP_012168787.1,KMQ89967.1,3e-18
XP_012168788.1,KMQ89967.1,3e-18
XP_012168791.1,KMQ94051.1,0.0
XP_012168792.1,KMQ89760.1,1e-121
XP_012168792.1,KMQ89760.1,5e-13
XP_012168793.1,KMQ90811.1,0.0
XP_012168794.1,KMQ90811.1,0.0
XP_012168795.1,KMQ90811.1,0.0
XP_012168796.1,KMQ90811.1,0.0
XP_012168797.1,KMQ90811.1,0.0
XP_012168798.1,KMQ90811.1,0.0
XP_012168799.1,KMQ90811.1,0.0
XP_012168800.1,KMQ90811.1,0.0
XP_012168801.1,KMQ90811.1,0.0
XP_012168802.1,KMQ86888.1,7e-88
XP_012168802.1,KMQ86888.1,3e-14
XP_012168803.1,KMQ84554.1,0.0
XP_012168804.1,KMQ95450.1,2e-38
XP_012168805.1,KMR05045.1,5e-42
XP_012168806.1,KMQ92174.1,0.0
XP_012168807.1,KMQ97332.1,0.0
XP_012168807.1,KMQ97332.1,4e-39
XP_012168808.1,KMQ86888.1,1e-87
XP_012168808.1,KMQ86888.1,3e-14
XP_012168809.1,KMQ92174.1,0.0
XP_012168810.1,KMQ92174.1,0.0
XP_012168811.1,KMQ92174.1,0.0
XP_012168812.1,KMQ92174.1,0.0
XP_012168813.1,KMQ87195.1,6e-77
XP_012168813.1,KMQ87195.1,3e-16
XP_012168814.1,KMQ87195.1,6e-77
XP_012168814.1,KMQ87195.1,3e-16
XP_012168815.1,KMQ95373.1,0.0
XP_012168816.1,KMQ86888.1,1e-87
XP_012168816.1,KMQ86888.1,3e-14
XP_012168817.1,KMQ95373.1,0.0
XP_012168818.1,KMQ88121.1,0.0
XP_012168819.1,KMQ97194.1,0.0
XP_012168820.1,KMQ97194.1,0.0
XP_012168821.1,KMQ97194.1,0.0
XP_012168822.1,KMQ97194.1,0.0
XP_012168823.1,KMQ86888.1,1e-87
XP_012168823.1,KMQ86888.1,3e-14
XP_012168824.1,KMQ92123.1,0.0
