bt,am,evalue
XP_012169442.1,XP_012169442.1,2e-127
XP_012169443.1,XP_012169443.1,0.0
XP_012169444.1,XP_012169444.1,4e-164
XP_012169445.1,XP_012169445.1,0.0
XP_012169446.1,XP_012169446.1,0.0
XP_012169447.1,XP_012169447.1,0.0
XP_012169448.1,XP_012169449.1,0.0
XP_012169449.1,XP_012169449.1,0.0
XP_012169450.1,XP_012169450.1,0.0
XP_012169451.1,XP_012169451.1,0.0
XP_012169452.1,XP_012169452.1,0.0
XP_012169453.1,XP_012169484.1,0.0
XP_012169454.1,XP_012169454.1,0.0
XP_012169455.1,XP_012169456.1,1e-85
XP_012169456.1,XP_012169456.1,1e-85
XP_012169457.1,XP_012169457.1,0.0
XP_012169458.1,XP_012169484.1,0.0
XP_012169459.1,XP_012169459.1,2e-141
XP_012169460.1,XP_012169460.1,0.0
XP_012169461.1,XP_012169461.1,0.0
XP_012169462.1,XP_012169462.1,5e-108
XP_012169463.1,XP_012169463.1,0.0
XP_012169464.1,XP_012169484.1,0.0
XP_012169465.1,XP_012169465.1,0.0
XP_012169466.1,XP_012169466.1,2e-127
XP_012169467.1,XP_012169468.1,0.0
XP_012169468.1,XP_012169468.1,0.0
XP_012169469.1,XP_012169469.1,0.0
XP_012169470.1,XP_012169484.1,0.0
XP_012169471.1,XP_012169471.1,0.0
XP_012169472.1,XP_012169475.1,0.0
XP_012169473.1,XP_012169475.1,0.0
XP_012169474.1,XP_012169475.1,0.0
XP_012169475.1,XP_012169475.1,0.0
XP_012169476.1,XP_012169484.1,0.0
XP_012169477.1,XP_012169477.1,0.0
XP_012169478.1,XP_012169478.1,0.0
XP_012169479.1,XP_012169479.1,4e-55
XP_012169480.1,XP_012169480.1,4e-40
XP_012169481.1,XP_012169482.1,9e-127
XP_012169482.1,XP_012169482.1,9e-127
XP_012169483.1,XP_012169484.1,0.0
XP_012169484.1,XP_012169484.1,0.0
XP_012169485.1,XP_012169485.1,2e-177
XP_012169486.1,XP_012169487.1,0.0
XP_012169487.1,XP_012169487.1,0.0
XP_012169488.1,XP_012169488.1,6e-135
XP_012169489.1,XP_012169489.1,0.0
XP_012169490.1,XP_012169490.1,0.0
XP_012169491.1,XP_012169491.1,4e-106
XP_012169492.1,XP_012169492.1,0.0
XP_012169493.1,XP_012169493.1,0.0
XP_012169494.1,XP_012169494.1,0.0
XP_012169495.1,XP_012169495.1,0.0
XP_012169496.1,XP_012169496.1,0.0
XP_012169497.1,XP_012169497.1,0.0
XP_012169498.1,XP_012169498.1,0.0
XP_012169499.1,XP_012169499.1,0.0
XP_012169500.1,XP_012169500.1,0.0
XP_012169501.1,XP_012169501.1,0.0
XP_012169502.1,XP_012169502.1,3e-102
XP_012169503.1,XP_012169503.1,0.0
XP_012169504.1,XP_012169504.1,0.0
XP_012169505.1,XP_012169505.1,0.0
XP_012169506.1,XP_012169506.1,0.0
XP_012169507.1,XP_012169507.1,0.0
XP_012169508.1,XP_012169508.1,2e-175
XP_012169509.1,XP_012169509.1,0.0
XP_012169510.1,XP_012169510.1,0.0
XP_012169511.1,XP_012169511.1,0.0
XP_012169512.1,XP_012169512.1,0.0
XP_012169513.1,XP_012169513.1,0.0
XP_012169514.1,XP_012169514.1,0.0
XP_012169515.1,XP_012169516.1,0.0
XP_012169516.1,XP_012169516.1,0.0
XP_012169517.1,XP_012169517.1,3e-110
XP_012169518.1,XP_012169518.1,9e-110
XP_012169519.1,XP_012169519.1,0.0
XP_012169520.1,XP_012169520.1,0.0
XP_012169521.1,XP_012169521.1,0.0
XP_012169522.1,XP_012169522.1,0.0
XP_012169523.1,XP_012169523.1,0.0
XP_012169524.1,XP_012169524.1,2e-70
XP_012169525.1,XP_012169525.1,0.0
XP_012169526.1,XP_012169526.1,0.0
XP_012169527.1,XP_012169527.1,0.0
XP_012169528.1,XP_012169532.1,0.0
XP_012169529.1,XP_012169529.1,1e-128
XP_012169530.1,XP_012169532.1,0.0
XP_012169531.1,XP_012169532.1,0.0
XP_012169532.1,XP_012169532.1,0.0
XP_012169533.1,XP_012169533.1,0.0
XP_012169534.1,XP_012169534.1,0.0
XP_012169535.1,XP_012169535.1,0.0
XP_012169536.1,XP_012169536.1,0.0
XP_012169537.1,XP_012169537.1,0.0
XP_012169538.1,XP_012169538.1,2e-177
XP_012169539.1,XP_012169538.1,3e-175
XP_012169540.1,XP_012169540.1,0.0
XP_012169541.1,XP_012169541.1,0.0
XP_012169542.1,XP_012169542.1,0.0
XP_012169543.1,XP_012169543.1,2e-137
XP_012169544.1,XP_012169544.1,0.0
XP_012169545.1,XP_012169545.1,0.0
XP_012169546.1,XP_012169546.1,0.0
XP_012169547.1,XP_012169547.1,0.0
XP_012169548.1,XP_012169550.1,0.0
XP_012169549.1,XP_012169550.1,0.0
XP_012169550.1,XP_012169550.1,0.0
XP_012169551.1,XP_012169551.1,7e-149
XP_012169552.1,XP_012169552.1,4e-109
XP_012169553.1,XP_012169553.1,7e-104
XP_012169554.1,XP_012169554.1,0.0
XP_012169555.1,XP_003399437.1,0.0
XP_012169556.1,XP_003399437.1,0.0
XP_012169557.1,XP_012169557.1,0.0
XP_012169558.1,XP_012169558.1,0.0
XP_012169559.1,XP_012169559.1,6e-92
XP_012169560.1,XP_012169561.1,4e-66
XP_012169561.1,XP_012169561.1,4e-66
XP_012169562.1,XP_012169570.1,0.0
XP_012169563.1,XP_012169570.1,0.0
XP_012169564.1,XP_012169570.1,0.0
XP_012169565.1,XP_012169565.1,0.0
XP_012169566.1,XP_012169570.1,0.0
XP_012169567.1,XP_012169570.1,0.0
XP_012169568.1,XP_012169570.1,0.0
XP_012169569.1,XP_012169570.1,0.0
XP_012169570.1,XP_012169570.1,0.0
XP_012169571.1,XP_012169571.1,0.0
XP_012169572.1,XP_012169572.1,2e-174
XP_012169573.1,XP_012169573.1,0.0
XP_012169574.1,XP_012169574.1,0.0
XP_012169575.1,XP_012169575.1,3e-86
XP_012169576.1,XP_012169576.1,0.0
XP_012169577.1,XP_012169579.1,0.0
XP_012169578.1,XP_012169579.1,0.0
XP_012169579.1,XP_012169579.1,0.0
XP_012169580.1,XP_012169580.1,0.0
XP_012169581.1,XP_012169582.1,2e-80
XP_012169582.1,XP_012169582.1,2e-80
XP_012169583.1,XP_012169583.1,7e-165
XP_012169584.1,XP_012169584.1,0.0
XP_012169585.1,XP_012169587.1,0.0
XP_012169586.1,XP_012169587.1,0.0
XP_012169587.1,XP_012169587.1,0.0
XP_012169588.1,XP_012169588.1,0.0
XP_012169589.1,XP_012169589.1,0.0
XP_012169590.1,XP_012169590.1,0.0
XP_012169591.1,XP_012169591.1,0.0
XP_012169592.1,XP_012169593.1,0.0
XP_012169593.1,XP_012169593.1,0.0
XP_012169594.1,XP_012169594.1,0.0
XP_012169595.1,XP_012169595.1,0.0
XP_012169596.1,XP_012169593.1,0.0
XP_012169597.1,XP_012169593.1,0.0
XP_012169598.1,XP_012169598.1,0.0
XP_012169599.1,XP_012169599.1,0.0
XP_012169600.1,XP_012169602.1,0.0
XP_012169601.1,XP_012169602.1,0.0
XP_012169602.1,XP_012169602.1,0.0
XP_012169603.1,XP_012169603.1,0.0
XP_012169604.1,XP_012169604.1,5e-38
XP_012169605.1,XP_012169605.1,2e-131
XP_012169606.1,XP_012169608.1,2e-128
XP_012169607.1,XP_012169608.1,2e-128
XP_012169608.1,XP_012169608.1,2e-128
XP_012169609.1,XP_012169609.1,0.0
XP_012169610.1,XP_012169610.1,0.0
XP_012169611.1,XP_012169611.1,0.0
XP_012169612.1,XP_012169612.1,0.0
XP_012169613.1,XP_012169613.1,0.0
XP_012169614.1,XP_012169615.1,0.0
XP_012169615.1,XP_012169615.1,0.0
XP_012169616.1,XP_012169618.1,0.0
XP_012169617.1,XP_012169618.1,0.0
XP_012169618.1,XP_012169618.1,0.0
XP_012169619.1,XP_012169619.1,0.0
XP_012169620.1,XP_012169620.1,0.0
XP_012169621.1,XP_012169623.1,0.0
XP_012169622.1,XP_012169623.1,0.0
XP_012169623.1,XP_012169623.1,0.0
XP_012169624.1,XP_012169624.1,0.0
XP_012169625.1,XP_012169626.1,0.0
XP_012169626.1,XP_012169626.1,0.0
XP_012169627.1,XP_012169627.1,0.0
XP_012169628.1,XP_012169628.1,0.0
XP_012169629.1,XP_012169629.1,2e-127
XP_012169630.1,XP_012169631.1,0.0
XP_012169631.1,XP_012169631.1,0.0
XP_012169632.1,XP_012169632.1,9e-117
XP_012169633.1,XP_012169633.1,5e-110
XP_012169634.1,XP_012169640.1,0.0
XP_012169635.1,XP_012169640.1,0.0
XP_012169636.1,XP_012169640.1,0.0
XP_012169637.1,XP_012169640.1,0.0
XP_012169638.1,XP_012169640.1,0.0
XP_012169639.1,XP_012169640.1,0.0
XP_012169640.1,XP_012169640.1,0.0
XP_012169641.1,XP_003399302.1,0.0
XP_012169642.1,XP_012169642.1,0.0
XP_012169643.1,XP_012169643.1,0.0
XP_012169644.1,XP_012169644.1,0.0
XP_012169645.1,XP_012169645.1,2e-168
XP_012169646.1,XP_012169646.1,0.0
XP_012169647.1,XP_012169646.1,0.0
XP_012169648.1,XP_012169650.1,0.0
XP_012169649.1,XP_012169650.1,0.0
XP_012169650.1,XP_012169650.1,0.0
XP_012169651.1,XP_012169652.1,2e-170
XP_012169652.1,XP_012169652.1,2e-170
XP_012169653.1,XP_012169653.1,0.0
XP_012169654.1,XP_012169654.1,0.0
XP_012169655.1,XP_012169655.1,0.0
XP_012169656.1,XP_012169656.1,0.0
XP_012169657.1,XP_012169657.1,0.0
XP_012169658.1,XP_003399327.1,0.0
XP_012169659.1,XP_003399327.1,0.0
XP_012169660.1,XP_012169660.1,0.0
XP_012169661.1,XP_012169661.1,0.0
XP_012169662.1,XP_012169662.1,0.0
XP_012169663.1,XP_012169663.1,0.0
XP_012169664.1,XP_012169664.1,0.0
XP_012169665.1,XP_012169665.1,0.0
XP_012169666.1,XP_012169666.1,0.0
XP_012169667.1,XP_012169667.1,1e-103
XP_012169668.1,XP_012169667.1,1e-98
XP_012169668.1,XP_012169667.1,6e-07
XP_012169669.1,XP_012169669.1,0.0
XP_012169670.1,XP_012169670.1,0.0
XP_012169671.1,XP_012169671.1,0.0
XP_012169672.1,XP_012169672.1,0.0
XP_012169673.1,XP_012169676.1,0.0
XP_012169674.1,XP_012169676.1,0.0
XP_012169675.1,XP_012169676.1,0.0
XP_012169676.1,XP_012169676.1,0.0
XP_012169677.1,XP_012169677.1,0.0
XP_012169678.1,XP_012169678.1,0.0
XP_012169679.1,XP_012169679.1,0.0
XP_012169680.1,XP_012169680.1,0.0
XP_012169681.1,XP_012169681.1,0.0
XP_012169682.1,XP_012169682.1,0.0
XP_012169683.1,XP_012169683.1,0.0
XP_012169684.1,XP_012169684.1,0.0
XP_012169685.1,XP_012169685.1,0.0
XP_012169686.1,XP_012169686.1,0.0
XP_012169687.1,XP_012169687.1,0.0
XP_012169688.1,XP_012169688.1,0.0
XP_012169689.1,XP_012169689.1,0.0
XP_012169690.1,XP_012169690.1,0.0
XP_012169691.1,XP_012169691.1,0.0
XP_012169692.1,XP_012169692.1,0.0
XP_012169693.1,XP_012169693.1,0.0
XP_012169694.1,XP_012169694.1,0.0
XP_012169695.1,XP_012169695.1,0.0
XP_012169696.1,XP_012169696.1,0.0
XP_012169697.1,XP_012169697.1,0.0
XP_012169698.1,XP_012169698.1,0.0
XP_012169699.1,XP_012169699.1,0.0
XP_012169700.1,XP_012169700.1,0.0
XP_012169701.1,XP_012169701.1,0.0
XP_012169702.1,XP_012169702.1,0.0
XP_012169703.1,XP_012169703.1,0.0
XP_012169704.1,XP_012169704.1,0.0
XP_012169705.1,XP_012169705.1,0.0
XP_012169706.1,XP_012169708.1,0.0
XP_012169707.1,XP_012169708.1,0.0
XP_012169708.1,XP_012169708.1,0.0
XP_012169709.1,XP_012169709.1,0.0
XP_012169710.1,XP_012169710.1,4e-142
XP_012169711.1,XP_012169713.1,0.0
XP_012169712.1,XP_012169713.1,0.0
XP_012169713.1,XP_012169713.1,0.0
XP_012169714.1,XP_012169713.1,0.0
XP_012169715.1,XP_012169713.1,0.0
XP_012169716.1,XP_012169716.1,0.0
XP_012169717.1,XP_012169717.1,0.0
XP_012169718.1,XP_012169718.1,0.0
XP_012169719.1,XP_012169719.1,1e-69
XP_012169720.1,XP_012169721.1,0.0
XP_012169721.1,XP_012169721.1,0.0
XP_012169722.1,XP_012169722.1,0.0
XP_012169723.1,XP_012169723.1,0.0
XP_012169724.1,XP_012169724.1,0.0
XP_012169725.1,XP_012169725.1,0.0
XP_012169726.1,XP_012169727.1,6e-168
XP_012169727.1,XP_012169727.1,6e-168
XP_012169728.1,XP_012169729.1,6e-158
XP_012169729.1,XP_012169729.1,6e-158
XP_012169730.1,XP_012169730.1,0.0
XP_012169731.1,XP_012169731.1,1e-76
XP_012169732.1,XP_012169733.1,0.0
XP_012169733.1,XP_012169733.1,0.0
XP_012169734.1,XP_012169734.1,0.0
XP_012169735.1,XP_012169735.1,0.0
XP_012169736.1,XP_012169736.1,0.0
XP_012169737.1,XP_012169737.1,0.0
XP_012169738.1,XP_012169738.1,0.0
XP_012169739.1,XP_012169739.1,0.0
XP_012169740.1,XP_012169740.1,0.0
XP_012169741.1,XP_012169741.1,0.0
XP_012169742.1,XP_012169742.1,0.0
XP_012169743.1,XP_012169743.1,0.0
XP_012169744.1,XP_012169744.1,0.0
XP_012169745.1,XP_012169745.1,0.0
XP_012169746.1,XP_012169763.1,0.0
XP_012169747.1,XP_012169748.1,4e-119
XP_012169748.1,XP_012169748.1,4e-119
XP_012169749.1,XP_012169749.1,0.0
XP_012169750.1,XP_012169750.1,0.0
XP_012169751.1,XP_012169750.1,0.0
XP_012169752.1,XP_012169763.1,0.0
XP_012169753.1,XP_012169750.1,0.0
XP_012169754.1,XP_012169754.1,4e-98
XP_012169755.1,XP_012169756.1,2e-61
XP_012169756.1,XP_012169756.1,2e-61
XP_012169757.1,XP_012169763.1,0.0
XP_012169758.1,XP_012169758.1,2e-105
XP_012169759.1,XP_012169760.1,0.0
XP_012169760.1,XP_012169760.1,0.0
XP_012169761.1,XP_012169761.1,0.0
XP_012169762.1,XP_012169762.1,0.0
XP_012169763.1,XP_012169763.1,0.0
XP_012169764.1,XP_012169764.1,0.0
XP_012169765.1,XP_012169765.1,0.0
XP_012169766.1,XP_012169766.1,0.0
XP_012169767.1,XP_012169767.1,0.0
XP_012169768.1,XP_012169769.1,0.0
XP_012169769.1,XP_012169769.1,0.0
XP_012169770.1,XP_012169770.1,0.0
XP_012169771.1,XP_012169771.1,0.0
XP_012169772.1,XP_012169774.1,0.0
XP_012169773.1,XP_012169774.1,0.0
XP_012169774.1,XP_012169774.1,0.0
XP_012169775.1,XP_012169775.1,0.0
XP_012169776.1,XP_012169776.1,0.0
XP_012169777.1,XP_012169776.1,0.0
XP_012169778.1,XP_012169778.1,0.0
XP_012169779.1,XP_012169776.1,0.0
XP_012169780.1,XP_012169780.1,0.0
XP_012169781.1,XP_012169781.1,0.0
XP_012169782.1,XP_012169783.1,0.0
XP_012169783.1,XP_012169783.1,0.0
XP_012169784.1,XP_012169783.1,0.0
XP_012169785.1,XP_012169783.1,0.0
XP_012169786.1,XP_012169783.1,0.0
XP_012169787.1,XP_012169783.1,0.0
XP_012169788.1,XP_012169788.1,0.0
XP_012169789.1,XP_012169789.1,0.0
XP_012169790.1,XP_012169790.1,0.0
XP_012169791.1,XP_012169791.1,0.0
XP_012169792.1,XP_012169792.1,0.0
XP_012169793.1,XP_012169793.1,0.0
XP_012169794.1,XP_012169794.1,0.0
XP_012169795.1,XP_012169795.1,0.0
XP_012169796.1,XP_012169796.1,0.0
XP_012169797.1,XP_012169797.1,3e-125
XP_012169798.1,XP_012169798.1,0.0
XP_012169799.1,XP_012169799.1,0.0
XP_012169800.1,XP_003399404.1,0.0
XP_012169801.1,XP_012169801.1,0.0
XP_012169802.1,XP_012169807.1,0.0
XP_012169803.1,XP_012169807.1,0.0
XP_012169804.1,XP_012169807.1,0.0
XP_012169805.1,XP_012169807.1,0.0
XP_012169806.1,XP_012169807.1,0.0
XP_012169807.1,XP_012169807.1,0.0
XP_012169808.1,XP_012169808.1,1e-111
XP_012169809.1,XP_012169809.1,5e-63
XP_012169810.1,XP_012169810.1,0.0
XP_012169811.1,XP_012169811.1,0.0
XP_012169812.1,XP_012169812.1,0.0
XP_012169813.1,XP_012169813.1,0.0
XP_012169814.1,XP_012169814.1,0.0
XP_012169815.1,XP_012169815.1,4e-159
XP_012169816.1,XP_012169816.1,0.0
XP_012169817.1,XP_012169817.1,0.0
XP_012169818.1,XP_012169818.1,0.0
XP_012169819.1,XP_012169819.1,0.0
XP_012169820.1,XP_012169820.1,0.0
XP_012169821.1,XP_012169821.1,0.0
XP_012169822.1,XP_012169822.1,0.0
XP_012169823.1,XP_012169823.1,6e-137
XP_012169824.1,XP_012169824.1,0.0
XP_012169825.1,XP_012169825.1,0.0
XP_012169826.1,XP_012169826.1,0.0
XP_012169827.1,XP_012169827.1,0.0
XP_012169828.1,XP_012169828.1,0.0
XP_012169829.1,XP_012169829.1,0.0
XP_012169830.1,XP_012169830.1,0.0
XP_012169831.1,XP_012169836.1,0.0
XP_012169832.1,XP_012169836.1,0.0
XP_012169833.1,XP_012169836.1,0.0
XP_012169834.1,XP_012169836.1,0.0
XP_012169835.1,XP_012169836.1,0.0
XP_012169836.1,XP_012169836.1,0.0
XP_012169837.1,XP_012169837.1,0.0
XP_012169838.1,XP_012169838.1,1e-75
XP_012169839.1,XP_012170068.1,2e-172
XP_012169840.1,XP_012169840.1,0.0
XP_012169841.1,XP_012169841.1,0.0
XP_012169842.1,XP_012169842.1,0.0
XP_012169843.1,XP_012169843.1,0.0
XP_012169844.1,XP_012169844.1,0.0
XP_012169845.1,XP_012169845.1,0.0
XP_012169846.1,XP_012169846.1,1e-104
XP_012169847.1,XP_012169848.1,0.0
XP_012169848.1,XP_012169848.1,0.0
XP_012169849.1,XP_012169849.1,0.0
XP_012169850.1,XP_012169852.1,0.0
XP_012169851.1,XP_012169852.1,0.0
XP_012169852.1,XP_012169852.1,0.0
XP_012169853.1,XP_012169853.1,0.0
XP_012169854.1,XP_012169854.1,0.0
XP_012169855.1,XP_012169855.1,0.0
XP_012169856.1,XP_012169856.1,0.0
XP_012169857.1,XP_012169857.1,0.0
XP_012169858.1,XP_012169858.1,0.0
XP_012169859.1,XP_012169855.1,0.0
XP_012169860.1,XP_012169860.1,3e-151
XP_012169861.1,XP_012169861.1,0.0
XP_012169862.1,XP_012169863.1,0.0
XP_012169863.1,XP_012169863.1,0.0
XP_012169864.1,XP_012169864.1,0.0
XP_012169865.1,XP_012169865.1,0.0
XP_012169866.1,XP_012169869.1,0.0
XP_012169867.1,XP_012169869.1,0.0
XP_012169868.1,XP_012169868.1,0.0
XP_012169869.1,XP_012169869.1,0.0
XP_012169870.1,XP_012169870.1,0.0
XP_012169871.1,XP_012169873.1,0.0
XP_012169872.1,XP_012169873.1,0.0
XP_012169873.1,XP_012169873.1,0.0
XP_012169874.1,XP_012169874.1,0.0
XP_012169875.1,XP_012169875.1,0.0
XP_012169876.1,XP_012169876.1,0.0
XP_012169877.1,XP_012169877.1,0.0
XP_012169878.1,XP_012169877.1,0.0
XP_012169879.1,XP_012169877.1,0.0
XP_012169880.1,XP_012169880.1,0.0
XP_012169881.1,XP_012169881.1,0.0
XP_012169882.1,XP_012169882.1,0.0
XP_012169883.1,XP_012169883.1,0.0
XP_012169884.1,XP_012169884.1,0.0
XP_012169885.1,XP_012169885.1,0.0
XP_012169886.1,XP_012169886.1,0.0
XP_012169887.1,XP_012169887.1,0.0
XP_012169888.1,XP_012169888.1,0.0
XP_012169889.1,XP_012169889.1,0.0
XP_012169890.1,XP_012169890.1,0.0
XP_012169891.1,XP_012169891.1,0.0
XP_012169892.1,XP_012169892.1,0.0
XP_012169893.1,XP_012169893.1,0.0
XP_012169894.1,XP_012169894.1,0.0
XP_012169895.1,XP_012169897.1,0.0
XP_012169896.1,XP_012169897.1,0.0
XP_012169897.1,XP_012169897.1,0.0
XP_012169898.1,XP_012169898.1,0.0
XP_012169899.1,XP_012169899.1,0.0
XP_012169900.1,XP_012169900.1,0.0
XP_012169901.1,XP_012169901.1,3e-176
XP_012169902.1,XP_012169902.1,0.0
XP_012169903.1,XP_012169903.1,4e-171
XP_012169904.1,XP_012169904.1,0.0
XP_012169905.1,XP_012170068.1,2e-172
XP_012169906.1,XP_012169921.1,0.0
XP_012169907.1,XP_012169907.1,0.0
XP_012169908.1,XP_012169908.1,0.0
XP_012169909.1,XP_012169909.1,0.0
XP_012169910.1,XP_012169910.1,0.0
XP_012169911.1,XP_012169911.1,0.0
XP_012169912.1,XP_012169921.1,0.0
XP_012169913.1,XP_012169913.1,0.0
XP_012169914.1,XP_012169914.1,0.0
XP_012169915.1,XP_012169915.1,0.0
XP_012169916.1,XP_012169921.1,0.0
XP_012169917.1,XP_012169917.1,0.0
XP_012169918.1,XP_012169918.1,0.0
XP_012169919.1,XP_012169919.1,4e-105
XP_012169920.1,XP_012169920.1,5e-107
XP_012169921.1,XP_012169921.1,0.0
XP_012169922.1,XP_012169924.1,0.0
XP_012169923.1,XP_012169924.1,0.0
XP_012169924.1,XP_012169924.1,0.0
XP_012169925.1,XP_012169925.1,0.0
XP_012169926.1,XP_012169928.1,0.0
XP_012169927.1,XP_012169928.1,0.0
XP_012169928.1,XP_012169928.1,0.0
XP_012169929.1,XP_012169928.1,0.0
XP_012169930.1,XP_012169928.1,0.0
XP_012169931.1,XP_012169928.1,0.0
XP_012169932.1,XP_012169928.1,0.0
XP_012169933.1,XP_012169933.1,0.0
XP_012169934.1,XP_012169934.1,0.0
XP_012169935.1,XP_012169935.1,0.0
XP_012169936.1,XP_012169936.1,0.0
XP_012169937.1,XP_012169937.1,0.0
XP_012169938.1,XP_012169938.1,6e-134
XP_012169939.1,XP_012169939.1,0.0
XP_012169940.1,XP_012169940.1,0.0
XP_012169941.1,XP_012169941.1,0.0
XP_012169942.1,XP_012169942.1,0.0
XP_012169943.1,XP_012169943.1,0.0
XP_012169944.1,XP_012169945.1,6e-168
XP_012169945.1,XP_012169945.1,6e-168
XP_012169946.1,XP_012169946.1,0.0
XP_012169947.1,XP_012169947.1,0.0
XP_012169948.1,XP_012169951.1,0.0
XP_012169949.1,XP_012169951.1,0.0
XP_012169950.1,XP_012169951.1,0.0
XP_012169951.1,XP_012169951.1,0.0
XP_012169952.1,XP_012169952.1,0.0
XP_012169953.1,XP_012169953.1,0.0
XP_012169954.1,XP_012169954.1,0.0
XP_012169955.1,XP_012170068.1,2e-172
XP_012169956.1,XP_012169956.1,0.0
XP_012169957.1,XP_012169957.1,0.0
XP_012169958.1,XP_012169958.1,0.0
XP_012169959.1,XP_012169959.1,0.0
XP_012169960.1,XP_012169960.1,0.0
XP_012169961.1,XP_012169962.1,0.0
XP_012169962.1,XP_012169962.1,0.0
XP_012169963.1,XP_012169963.1,0.0
XP_012169964.1,XP_012169965.1,0.0
XP_012169965.1,XP_012169965.1,0.0
XP_012169966.1,XP_012169966.1,0.0
XP_012169967.1,XP_012169967.1,2e-120
XP_012169968.1,XP_012169968.1,0.0
XP_012169969.1,XP_012169969.1,5e-144
XP_012169970.1,XP_012169974.1,0.0
XP_012169971.1,XP_012169974.1,0.0
XP_012169972.1,XP_012169974.1,0.0
XP_012169973.1,XP_012169974.1,0.0
XP_012169974.1,XP_012169974.1,0.0
XP_012169975.1,XP_012169975.1,0.0
XP_012169976.1,XP_012169976.1,0.0
XP_012169977.1,XP_012169977.1,0.0
XP_012169978.1,XP_012169978.1,1e-176
XP_012169979.1,XP_012169979.1,7e-78
XP_012169980.1,XP_012169980.1,2e-139
XP_012169981.1,XP_012169981.1,0.0
XP_012169982.1,XP_012169988.1,0.0
XP_012169983.1,XP_012169988.1,0.0
XP_012169984.1,XP_012169988.1,0.0
XP_012169985.1,XP_012169988.1,0.0
XP_012169986.1,XP_012169988.1,0.0
XP_012169987.1,XP_012169988.1,0.0
XP_012169988.1,XP_012169988.1,0.0
XP_012169989.1,XP_012169989.1,0.0
XP_012169990.1,XP_012169990.1,1e-113
XP_012169991.1,XP_012169991.1,0.0
XP_012169992.1,XP_012169995.1,0.0
XP_012169993.1,XP_012169995.1,0.0
XP_012169994.1,XP_012169995.1,0.0
XP_012169995.1,XP_012169995.1,0.0
XP_012169996.1,XP_012169995.1,0.0
XP_012169997.1,XP_003399533.1,2e-159
XP_012169998.1,XP_012169998.1,3e-96
XP_012169999.1,XP_012170002.1,0.0
XP_012170000.1,XP_012170000.1,3e-160
XP_012170001.1,XP_012170002.1,0.0
XP_012170002.1,XP_012170002.1,0.0
XP_012170003.1,XP_012170003.1,0.0
XP_012170004.1,XP_012170006.1,0.0
XP_012170005.1,XP_012170006.1,0.0
XP_012170006.1,XP_012170006.1,0.0
XP_012170007.1,XP_012170007.1,0.0
XP_012170008.1,XP_012170008.1,0.0
XP_012170009.1,XP_012170009.1,0.0
XP_012170010.1,XP_012170010.1,0.0
XP_012170011.1,XP_012170013.1,0.0
XP_012170012.1,XP_012170013.1,0.0
XP_012170013.1,XP_012170013.1,0.0
XP_012170014.1,XP_012170013.1,0.0
XP_012170015.1,XP_012170019.1,0.0
XP_012170016.1,XP_012170068.1,2e-172
XP_012170017.1,XP_012170017.1,2e-147
XP_012170018.1,XP_012170018.1,0.0
XP_012170019.1,XP_012170019.1,0.0
XP_012170020.1,XP_012170020.1,6e-153
XP_012170021.1,XP_012170021.1,8e-78
XP_012170022.1,XP_012170022.1,4e-118
XP_012170023.1,XP_012170023.1,1e-125
XP_012170024.1,XP_012170024.1,0.0
XP_012170025.1,XP_003399563.1,0.0
XP_012170026.1,XP_012170027.1,0.0
XP_012170027.1,XP_012170027.1,0.0
XP_012170028.1,XP_012170027.1,0.0
XP_012170029.1,XP_012170027.1,0.0
XP_012170030.1,XP_012170030.1,1e-53
XP_012170031.1,XP_012170032.1,0.0
XP_012170032.1,XP_012170032.1,0.0
XP_012170033.1,XP_003399571.1,0.0
XP_012170034.1,XP_012170036.1,0.0
XP_012170035.1,XP_012170036.1,0.0
XP_012170036.1,XP_012170036.1,0.0
XP_012170037.1,XP_012170037.1,0.0
XP_012170038.1,XP_012170038.1,0.0
XP_012170039.1,XP_012170049.1,0.0
XP_012170040.1,XP_012170040.1,1e-80
XP_012170041.1,XP_012170041.1,0.0
XP_012170042.1,XP_012170042.1,0.0
XP_012170043.1,XP_012170043.1,0.0
XP_012170044.1,XP_012170044.1,0.0
XP_012170045.1,XP_012170045.1,0.0
XP_012170046.1,XP_012170046.1,3e-68
XP_012170047.1,XP_012170049.1,0.0
XP_012170048.1,XP_012170048.1,2e-114
XP_012170049.1,XP_012170049.1,0.0
XP_012170050.1,XP_012170050.1,6e-149
XP_012170051.1,XP_012170054.1,2e-124
XP_012170052.1,XP_012170054.1,2e-124
XP_012170053.1,XP_012170053.1,0.0
XP_012170054.1,XP_012170054.1,2e-124
XP_012170055.1,XP_012170055.1,1e-123
XP_012170056.1,XP_012170056.1,0.0
XP_012170057.1,XP_012170057.1,0.0
XP_012170058.1,XP_012170058.1,0.0
XP_012170059.1,XP_012170058.1,0.0
XP_012170060.1,XP_012170058.1,0.0
XP_012170061.1,XP_012170058.1,0.0
XP_012170062.1,XP_012170062.1,0.0
XP_012170063.1,XP_012170062.1,0.0
XP_012170064.1,XP_012170064.1,0.0
XP_012170065.1,XP_012170065.1,0.0
XP_012170066.1,XP_012170067.1,0.0
XP_012170067.1,XP_012170067.1,0.0
XP_012170068.1,XP_012170068.1,2e-172
XP_012170069.1,XP_012170070.1,3e-124
XP_012170070.1,XP_012170070.1,3e-124
XP_012170071.1,XP_012170075.1,0.0
